"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"133",9,"SIA/KL/MIS/290926/2022","1184/A2/2018/SEIAA","Proposed Expansion of Hospital Project ‘Caritas Hospital’ at Peroor Village, Kottayam Taluk & District, Kerala","CARITAS HOSPITAL","EC Granted","EC",NA
"134",1,"SIA/KL/MIN/133398/2019","1670/EC6/2020/SEIAA","Granite Building Stone Quarry of M/s Chaliyar Stone Crusher","GRANITE BUILDING STONE QUARRY OF M/S CHALIYAR STONE CRUSHER","EC Granted","EC",NA
"135",2,"SIA/KL/MIN/156417/2020","","Building Stone Quarry of M/s Green Rock Crushers and Mines Pvt Ltd","M/S GREEN ROCK CRUSHERS AND MINES PVT LTD","Delisted","EC",NA
"136",3,"SIA/KL/MIN/268917/2022","1264/EC1/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF HARIDASAN","HARIDASAN THAROL","EC Granted","EC",NA
"137",4,"SIA/KL/MIN/33211/2019","","Proposed b","HARITHA CONSULTANTS","Under examination of SEIAA - Processed offline","EC",NA
"138",5,"SIA/KL/MIN/147724/2020","1636/EC6/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF MR SAHIL P","LATERITE BUILDING STONE QUARRY OF MR SAHIL.P","WithdrawEC","EC",NA
"139",6,"SIA/KL/MIN/165695/2020","1968/EC3/2022/SEIAA","Mr Jojo Sebastian","JOJO  SEBASTIAN","Delisted","EC",NA
"140",7,"SIA/KL/MIN/229743/2021","2016/EC3/2022/SEIAA","Laterite Building Stone Quarry of Mathew V C","LATERITE BUILDING STONE QUARRY OF MATHEW","EC Granted","EC",NA
"141",8,"SIA/KL/MIN/286829/2022","2103/EC2/2022/SEIAA","Granite Building Stone Quarry of Madhulal M G","MADHULAL MADHUSOODANAN","EC Granted","EC",NA
"142",9,"SIA/KL/MIN/191025/2021","1955/EC1/2022/SEIAA","Laterite Building Stone Quarry of NOUFAL POOKATH","LATERITE BUILDING STONE QUARRY OF NOUFAL POOKATH","EC Granted","EC",NA
"143",10,"SIA/KL/MIN/39962/2019","1450/EC3/2019/SEIAA","GRANITE BU","BUILDING STONE QUARRY OF MR JOHNSON GEORGE KOODARANJI VILLAGE THAMARASSERY TALUK","EC Granted - Processed offline","EC",NA
"144",1,"SIA/KL/MIN/191177/2021","","Chaliyar River Basin Kadavu 06","CHALIYAR RIVER BASIN","Delisted","EC",NA
"145",2,"SIA/KL/MIN/191460/2021","","Chaliyar River Basin kadavu 07","CHALIYAR RIVER BASIN","Delisted","EC",NA
"146",3,"SIA/KL/MIN/41186/2019","1336/EC2/2019/SEIAA","Granite Bu","MS PULPATTA GRANITE","Under examination of SEIAA - Processed offline","EC",NA
"147",4,"SIA/KL/MIN/116190/2019","","GRANITE BU","GRANITE BUILDING STONE QUARRY OF KUNHIMUHAMMED  VELLUR","Delisted","EC",NA
"148",5,"SIA/KL/MIN/195590/2021","2041/EC1/2022/SEIAA","Granite Building Stone Quarry of Rajendran Nair","GRANITE BUILDING STONE QUARRY OF RAJENDRAN NAIR","EC Granted","EC",NA
"149",6,"SIA/KL/MIN/134296/2019","1621/EC1/2020/SEIAA","Laterite Building Stone Quarry of V A Muhammed Rafeek","LATERITE BUILDING STONE QUARRY OF V A MUHAMMED RAFEEK","WithdrawEC","EC",NA
"150",7,"SIA/KL/MIN/181464/2020","1973/EC3/2022/SEIAA","Granite Building Stone Quarry of M/s. Focus Mining Company","M/S.FOCUS MINING COMPANY","Delisted","EC",NA
"151",8,"SIA/KL/MIN/129987/2019","1560/EC3/2019/SEIAA","Granite Building Stone Quarry Project of P.M. Aboobacker","ABOOBACKER","WithdrawEC","EC",NA
"152",9,"SIA/KL/MIN/131512/2019","1626/EC4/2019/SEIAA","Granite Building Stone Quarry of Delta Rock Products","DELTA ROCK PRODUCTS","Under examination of SEIAA - Processed offline","EC",NA
"153",10,"SIA/KL/MIN/252261/2022","2008/EC2/2022/SEIAA","Laterite Building Stone Quarry of Mr. M.K Jiji at Survey No.448/1A pt 1496 in Thayannur Village, Vellarikund Taluk, Kasaragod District, Kerala for an area of 0.0971Hectares.","MARATTUKALATHIL JIJI","EC Granted","EC",NA
"154",1,"SIA/KL/MIN/154284/2020","1736/EC4/2020/SEIAA","Building Stone Mine ( Quarry, Minor Mineral Mining ) project of M/s Star Granites situated at Re-Sy. No. 2/1B, Re-Sy. Block No. 5, of Kedavoor Village, Thamarassery Taluk, Kozhikode District, Kerala f","M/S STAR GRANITES,","Delisted","EC",NA
"155",2,"SIA/KL/MIN/209954/2021","1951/EC1/2022/SEIAA","SUKUMARAN K","SUKUMARAN K","EC Granted","EC",NA
"156",4,"SIA/KL/MIN/251835/2022","2011/EC1/2022/SEIAA","Granite building Stone Quarry of Mr. Mohammed Kutty K.P. at Re.Survey Block No. 41, Re Survey No.155 in Cheruppulassery Village, Ottappalam Taluk, Palakkad District, Kerala for an area of 2.0997 hectares.","MOHAMMED KUTTY KOOLIPILAKKAL","EC Granted","EC",NA
"157",7,"SIA/KL/MIN/142553/2020","1686/EC3/2020/SEIAA","Laterite Building Stone Quarry of Anilkumar P S","LATERITE BUILDING STONE OF ANILKUMAR P S","EC Granted","EC",NA
"158",8,"SIA/KL/MIN/162354/2020","1746/EC1/2020/SEIAA","Laterite Building Stone Quarry of P T Anilkumar","LATERITE BUILDING STONE QUARRY OF P T ANILKUMAR","EC Granted","EC",NA
"159",9,"SIA/KL/MIN/140230/2020","1390/EC2/2019/SEIAA","Granite Building Stone Quarry of Mr. A.N Sadasivan Nair","GRANITE BUILDING STONE QUARRY OF M/S POPULAR GRANITES","EC Granted","EC",NA
"160",10,"SIA/KL/MIN/156868/2020","1812/EC3/2020/SEIAA","Mr. Joseph A V, Kottayam","KORAH AND CONSULTANTS","WithdrawEC","EC",NA
"161",2,"SIA/KL/MIN/158734/2020","1768/EC6/2020/SEIAA","Granite Building Stone Quarry of Rasheedali Kottakkaran","RASHEEDALI KOTTAKKARAN QUARRY","Request for withdraw","EC",NA
"162",3,"SIA/KL/MIN/158328/2020","1424/EC1/2019/SEIAA","Granite Building Stone Quarry of Mr.Sasidharan .N (Conversion- ToR to EC)","BUILDING STONE QUARRY OF MR SASIDHARAN N","EC Granted","EC",NA
"163",4,"SIA/KL/MIN/159437/2020","1766/EC6/2020/SEIAA","Granite Building Stone Quarry owned by Abas Mines","GRANITE BUILDING STONE OF M/S ABAS MINES","Agenda Uploaded by SEAC","EC",NA
"164",5,"SIA/KL/MIN/36040/2019","1374/EC2/2019/SEIAA","M/s Palametal and Sand Pvt Ltd","MS PALAMETALS AND SAND PVT LTD","Agenda Uploaded by SEAC","EC",NA
"165",6,"SIA/KL/MIN/46290/2019","1493/EC1/2019/SEIAA","Laterite B","LATERITE BUILDING STONE QUARRY OF SAMEER ALI","EC Granted","EC",NA
"166",7,"SIA/KL/MIN/125220/2019","1512/EC4/2019/SEIAA","Laterite B","LATERITE/BUILDING STONE QUARRY OF MR.SURESH.K","EC Granted","EC",NA
"167",8,"SIA/KL/MIN/40597/2019","","Granite Bu","GRANITE BUILDING STONE QUARRY OF SRI BELJI EMMANUAL","EC Granted - Processed offline","EC",NA
"168",9,"SIA/KL/MIN/32981/2019","","Granite Bu","GRANITE BUILDING STONE QUARRY OF SRI BELJI EMMANUAL","EC Granted - Processed offline","EC",NA
"169",10,"SIA/KL/MIN/143147/2020","1755/EC3/2020/SEIAA","Building Stone Quarry of Mr. Jiji P Ulahannan","GRANITE BUILDING STONE QUARRY OF MR. JIJI P ULAHANNAN","EC Granted","EC",NA
"170",1,"SIA/KL/MIN/267633/2022","2026/EC3/2022/SEIAA","MUHAMMED K P","KARAKKATTIL MUHAMMED","EC Granted","EC",NA
"171",2,"SIA/KL/MIN/137289/2020","","Laterite Building Stone quarry of Moideenkutty P P","LATERITE BUILDING STONE QUARRY OF MOIDEENKUTTY P P","Delisted","EC",NA
"172",3,"SIA/KL/MIN/43206/2019","1489/EC2/2019/SEIAA","Building S","HARITHA CONSULTANTS","Referred Back to SEAC(A)","EC",NA
"173",4,"SIA/KL/MIN/142276/2020","1806/EC4/2020/SEIAA","Mukkom Granites","N.C.ABDUL MAJEED","Rejected by SEIAA","EC",NA
"174",5,"SIA/KL/MIN/142599/2020","1773/EC6/2020/SEIAA","Granite Building Stone Quarry of Mithun.K","M/S VEZHAKKOD GRANITES PVT LTD","EC Granted","EC",NA
"175",6,"SIA/KL/MIN/220720/2021","1944/EC1/SEIAA/2022","Laterite Building Stone Quarry of FARIS KILIYAMANNIL","LATERITE BUILDING STONE QUARRY OF FARIS KILIYAMANNIL","EC Granted","EC",NA
"176",7,"SIA/KL/MIN/181384/2020","","Bharathapuzha River Basin Kadavu 8","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"177",8,"SIA/KL/MIN/132461/2019","1572/EC1/2019/SEIAA","Proposed granite building stone quarry of M/s Crystal Granites","HARITHA CONSULTANTS","Delisted","EC",NA
"178",9,"SIA/KL/MIN/270935/2022","2430/EC2/2019/SEIAA","Granite Building Stone Quarry of Sri.Jossy Joseph","JOSEPH JOSSY","EC Granted","EC",NA
"179",1,"SIA/KL/MIN/193448/2021","","chaliyar river basin kadavu 19","CHALIYAR RIVER BASIN","Delisted","EC",NA
"180",2,"SIA/KL/MIN/181168/2020","","Bharathapuzha River Basin Kadavu 6","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"181",3,"SIA/KL/MIN/133062/2019","1576/EC2/2019/SEIAA","Quarry owned by M/s Valad Granites","M/S VALAD GRANITES","EC Granted","EC",NA
"182",4,"SIA/KL/MIN/167172/2020","1862/EC6/2020/SEIAA","M/s HI ROCK GRANITES PRIVATE LIMITED","M/S HI ROCK GRANITES PRIVATE LIMITED","Delisted","EC",NA
"183",5,"SIA/KL/MIN/181699/2020","1875/EC3/2021/SEIAA","Granite Building Stone Quarry of M/s. Focus Mining Company","M/S. FOCUS MINING COMPANY","EC Granted","EC",NA
"184",6,"SIA/KL/MIN/134893/2020","1585/EC1/2020/SEIAA","M/s PLANET SANDS & AGGRAGTES","M/S PLANET SANDS & AGGREGATES","Rejection Letter Granted","EC",NA
"185",8,"SIA/KL/MIN/136936/2020","1655/EC3/2020/SEIAA","Granite Building Stone Quarry of Mr.Vargheese Kurian Madapparambil","BUILDING STONE QUARRY OF MR VARGHEESE KURIAN","Delisted","EC",NA
"186",9,"SIA/KL/MIN/275159/2022","2073/EC1/2022/SEIAA","Ms. K L R Granites","KLR GRANITES","EC Granted","EC",NA
"187",10,"SIA/KL/MIN/44123/2019","1495/EC2/2019/SEIAA","Granite Bu","THOMSUN AGGREGATES","EC Granted","EC",NA
"188",1,"SIA/KL/MIN/156220/2020","1762/EC3/2020/SEIAA","Mr Sreekumar Chenketh Joint General Manager South Indian Bank","SREEKUMAR","Rejected - Processed offline","EC",NA
"189",2,"SIA/KL/MIN/263015/2022","2024/EC1/2022/SEIAA","GRANITE BUILDING STONE QUARRY PROJECT OF MANNARKKAD TALUK KARINKAL QUARRY OPERATORS INDUSTRIAL  COOPERATIVE SOCIETY LTD","MANNARKKAD TALUK QUARY OPERATORS INDUSTRIAL COOPERATIVE SOCIETY LTD","Agenda Uploaded by SEAC","EC",NA
"190",3,"SIA/KL/MIS/275257/2022","","Nest HiTek Park Pvt Ltd","NEST HI-TEK PARK PRIVATE LIMITED","Delisted","EC",NA
"191",4,"SIA/KL/MIN/44633/2019","1530/EC2/2019/SEIAA","Granite Bu","SHRI. P. S. SEBASTIAN","Rejection Letter Granted","EC",NA
"192",5,"SIA/KL/MIS/176234/2020","1878/EC6/2021/SEIAA","Construction of Nayarthodu Bridge in Purathur Panchayat, Malappuram District","ASSISTANT ENGINEER PWD BRIDGES TIRUR","Rejection Letter Granted","EC",NA
"193",7,"SIA/KL/MIN/129623/2019","1537/EC3/2019/SEIAA","M/s Manjeri City Infrastructures And Developers","M/S MANJERI CITY INFRASTRUCTURES AND DEVELOPERS LLP","EC Granted","EC",NA
"194",8,"SIA/KL/MIN/130112/2019","1628/EC2/2020/SEIAA","Building Stone Quarry of  M/s Friend Granites & Crushers","GRANITE BUIDING STONE QUARRY OF M/S FRIENDS GRANITES & CRUSHERS","Rejection Letter Granted","EC",NA
"195",9,"SIA/KL/MIN/136253/2020","1603/EC4/2020/SEIAA","Laterite/Building Stone Quarry of Mr. Velayudhan .N","LATERITE/BUILDING STONE QUARRY OF MR.VELAYUDHAN","EC Granted","EC",NA
"196",10,"SIA/KL/MIN/183677/2020","1849/EC4/2020/SEIAA","Building Stone Quarry of Mr. K C Krishnan","BUILDING STONE QUARRY OF MR. K C KRISHNAN","Agenda Uploaded by SEIAA","EC",NA
"197",2,"SIA/KL/MIN/138486/2020","1984/EC1/2022/SEIAA","Granite Building Stone Quarrying Project","UNNIKRISHNAN P.K","ADS by SEAC","EC",NA
"198",3,"SIA/KL/MIN/229459/2021","1948/EC4/2022/SEIAA","LATERITE BUILDING STONE PROJECT OF MR SUBAIR CHAKKINGAL","LATERITE BUILDING STONE QUARRY OF MR SUBAIR CHAKKINGAL","EC Granted","EC",NA
"199",4,"SIA/KL/MIN/208451/2021","(Old ToR Proposal No./File No.SIA/KL/MIN/39525/201","Conversion ToR to EC Building Stone Quarry of Mr. Hussain","GRANITE BUILDING STONE QUARRY OF MR HUSSAIN","Rejection Letter Granted","EC",NA
"200",5,"SIA/KL/MIN/43829/2019","1475/EC2/2019/SEIAA","Granite Bu","NEW MARY MATHA METAL CRUSHER UNIT","EC Granted","EC",NA
"201",8,"SIA/KL/MIN/46090/2019","1491/EC2/2019/SEIAA","Building S","REJI JOSEPH","EC Granted","EC",NA
"202",9,"SIA/KL/MIN/46108/2019","1536/EC2/2019/SEIAA","Granite Bu","MS PULPALLY STONE CRUSHERS","Rejection Letter Granted","EC",NA
"203",1,"SIA/KL/MIN/229588/2021","1928/EC4/SEIAA/2021","LATERITE BUILDING STONE QUARRY MR MIRSHAD CK","LATERITE BUILDING STONE QUARRY OF SRI MIRSHAD CK","EC Granted","EC",NA
"204",2,"SIA/KL/MIN/276958/2022","2049/EC3/2022/SEIAA","Granite Building Stone Quarry of M/s. Jesus Granites Pvt. Ltd.","JESUS GRANITES PRIVATE LIMITED","Delisted","EC",NA
"205",3,"SIA/KL/MIN/276170/2022","2032/EC1/2022/SEIAA","Granite Building Stone Quarry of Nisamudheen P","PULAKKOOTTHIL NISAMUDHEEN","EC Granted","EC",NA
"206",4,"SIA/KL/MIN/45185/2019","1500/EC3/2019/SEIAA","Abdu Rahim","ABDU RAHIMAN AC","Delisted","EC",NA
"207",5,"SIA/KL/MIN/143378/2020","1355/EC2/2019/SEIAA","Granite Building Stone Quarry of Mr. Moosa K.P","GRANITE BUILDING STONE QUARRY OF MR MOOSA KP","Delisted","EC",NA
"208",6,"SIA/KL/MIN/140563/2020","1818/EC3/2020/SEIAA","REJI M KURIYAKOSE","REJI M KURIYAKOSE","Delisted","EC",NA
"209",7,"SIA/KL/MIN/284471/2022","2112/EC1/2022/SEIAA","Granite Building Stone Quarry of Ms Pridhvi Granites LLP","PRIDHVI GRANITES L L P","EC Granted","EC",NA
"210",8,"SIA/KL/MIN/191688/2021","","Chaliyar River Basin Kadavu 10","CHALIYAR RIVER BASIN","Delisted","EC",NA
"211",9,"SIA/KL/MIN/45683/2019","1508/EC4/2019/SEIAA","LATERITE B","LATERITE BUILDING STONE QUARRY OF MR BEERAN K","Delisted","EC",NA
"212",10,"SIA/KL/MIN/148748/2020","1661/EC6/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF SRI SAHIL P","LATERITE BUILDING STONE QUARRY OF MR SAHIL.P","WithdrawEC","EC",NA
"213",1,"SIA/KL/MIN/140734/2020","1429/EC3/SEIAA/2019","Granite Building Stone Quarry of Mr. Kunhiraman M.P","BUILDING STONE QUARRY OF MR KUNHIRAMAN M P","Rejection Letter Granted","EC",NA
"214",4,"SIA/KL/MIN/44523/2019","1502/EC3/2019/SEIAA","Building S","BUILDING STONE QUARRY OF MR RIYAS KOLOTHUMTHODI","Delisted","EC",NA
"215",5,"SIA/KL/MIN/38606/2019","1460/EC2/2019/SEIAA","Proposed G","HARITHA CONSULTANTS","EC Granted","EC",NA
"216",6,"SIA/KL/MIN/189304/2020","1940/EC1/2022/SEIAA","Granite Building Stone Quarry of Shri. K. J. Thomaskutty","SHRI. K J THOMASKUTTY","EC Granted","EC",NA
"217",9,"SIA/KL/MIN/137456/2020","1607/EC1/2020/SEIAA","Granite Building Stone Quarry of Mr. Nitheesh Babu.B.S","GRANITE BUILDING STONE QUARRY OF MR.NITHEESH BABU.B.S","EC Granted","EC",NA
"218",10,"SIA/KL/MIN/137503/2020","1720/EC3/2020/SEIAA","Mr Saji Sebastian","SAJI  SEBASTIAN","EC Granted","EC",NA
"219",1,"SIA/KL/MIN/145476/2020","1705/EC6/2020/SEIAA","Laterite Building Stone of Vijosh P M","LATERITE BUILDING STONE OF VIJOSH P M","Request for withdraw","EC",NA
"220",2,"SIA/KL/MIN/140565/2020","1744/EC4/2020/SEIAA","M/S. SAINABA GRANITES","SAINABA GRANITES","EC Granted","EC",NA
"221",3,"SIA/KL/MIN/75334/2020","1820/EC6/2020/SEIAA","Kunhimuhammed","KUNHIMUHAMMED MANNETHODI","Delisted","EC",NA
"222",4,"SIA/KL/MIN/126994/2019","","Ordinary Earth Mining Projects of Mr. Cyril","ORDINARY EARTH MINING PROJECT OF MR CYRIL","Delisted","EC",NA
"223",5,"SIA/KL/MIN/262881/2022","1956/EC1/2022/SEIAA","SRI SRI GRANITES","SRI SRI GRANITE","EC Granted","EC",NA
"224",6,"SIA/KL/MIN/271234/2022","2445/EC2/2019/SEIAA","Granite Building Stone Quarry of George Joseph","GEORGE JOSEPH","EC Granted","EC",NA
"225",9,"SIA/KL/MIN/131666/2019","1783/EC3/2020/SEIAA","Mr P V Santhosh","P V    SANTHOSH","EC Granted","EC",NA
"226",10,"SIA/KL/MIN/164009/2020","1372/EC2/2019/SEIAA","Building Stone (Minor Mineral) Quarry project of M/s Rajan Thomas","RAJAN THOMAS","Referred Back to SEAC(A)","EC",NA
"227",1,"SIA/KL/MIN/185659/2020","1858/EC1/2020/SEIAA","Expansion of Granite Building stone quarry of “M/s. Chengalathu Quarry Industries” for an area of 0.9900 ha","CHENGALATHU QUARRY INDUSTRIES OWNED BY MR. THOMAS MATHAI","Rejected by SEIAA","EC",NA
"228",3,"SIA/KL/MIN/70164/2019","1393/EC2/2019/SEIAA","Quarry owned by M/s Sreedhanya Metals","SREEDHANYA METALS","EC Granted","EC",NA
"229",4,"SIA/KL/MIN/291267/2022","2116/EC3/2022/SEIAA","Building Stone Minor Mineral Mining (Quarry) project of Mr. Kurian Jose at Sy. Nos. 340/1AS/75/6/2, 340/1A/S/75/6/3/2, 340/1A/S/75/6/9, 340/1A/S/75/6/10, Kottappady Village, Kothamangalam Taluk, Ernakulam District, Kerala  for  an area of 4.0425  ha","KURIAN   JOSE","Referred Back to SEAC(A)","EC",NA
"230",5,"SIA/KL/MIN/275580/2022","1397/EC2/2019/SEIAA","Granite Building Stone Quarry of Mr. M.H. Abdul Noushad","GRANITE BUILDING STONE QUARRY OF MR M H ABDUL NOUSHAD","EC Granted","EC",NA
"231",6,"SIA/KL/MIN/134153/2019","1797/EC6/2020/SEIAA","K.P.MUHAMMED BASHEER","K.P.MUHAMMED BASHEER","EC Granted","EC",NA
"232",7,"SIA/KL/MIN/159489/2020","2120/EC2/2022/SEIAA","Granite Building Stone Quarry of Shri. Sudheesh. A. T","GRANITE BUILDING STONE QUARRY OF SHRI. SUDHEESH A T","Agenda Uploaded by SEAC","EC",NA
"233",8,"SIA/KL/MIN/193484/2021","","chaliyar river basin kadavu 21","CHALIYAR RIVER BASIN","Delisted","EC",NA
"234",9,"SIA/KL/MIN/193494/2021","","chaliyar river basin kadavu 23","CHALIYAR RIVER BASIN","Delisted","EC",NA
"235",10,"SIA/KL/MIN/193504/2021","","chaliyar river basin kadavu 27","CHALIYAR RIVER BASIN","Delisted","EC",NA
"236",2,"SIA/KL/MIS/98558/2019","1295/EC1/2019/SEIAA","Environmen","MATA AMRITANANDAMAYI MATH","EC Granted - Processed offline","EC",NA
"237",4,"SIA/KL/MIN/279495/2022","2115/EC3/2022/SEIAA","E M Madhu","KORAH AND ASSOCIATES CONSULTANTS PRIVATE LIMITED","Agenda Uploaded by SEAC","EC",NA
"238",6,"SIA/KL/MIN/267357/2022","2034/EC3/2022/SEIAA","Ms Perumannoor Granites Private Limited","PERUMANNOOR GRANITES PRIVATE LIMITED","Agenda Uploaded by SEIAA","EC",NA
"239",7,"SIA/KL/MIN/152725/2020","","Building stone quarry of Mr.Mohammed.K.K.Vettilappara","BUILDING STONE QUARRY OF MR.MOHAMMED.K.K,VETTILAPPARA","WithdrawEC","EC",NA
"240",8,"SIA/KL/MIS/95762/2019","1306/EC2/2019/SEIAA","Environment Clearance for Construction of New Hospital Building within the existing hospital complex of District Hospital, Mavelikkara to be developed by Department of Health & Family Welfare, Govt. o","THE SUPERINTENDENT, DISTRICT HOSPITAL, MAVELIKKARA, DEPARTMENT OF HEALTH & FAMILY WELFARE, GOVT. OF KERALA","EC Granted - Processed offline","EC",NA
"241",9,"SIA/KL/MIS/124274/2019","1478/EC1/2019/SEIAA","Environmen","PRIME PROPERTY DEVELOPERS","EC Granted","EC",NA
"242",1,"SIA/KL/MIN/277955/2022","929/A1/2019/SEIAA","Ordinary Clay of P Sundaran","SUNDARAN PRABHA","EC Granted","EC",NA
"243",2,"SIA/KL/MIN/279213/2022","2082/EC2/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF BALAKRISHNA POOJARY","BALAKRISHNA POOJARY","EC Granted","EC",NA
"244",3,"SIA/KL/MIN/34642/2019","1453/EC2/2019/SEIAA","River Sand","DIVISIONAL FOREST OFFICE THIRUVANANTHAPURAM","Delisted","EC",NA
"245",4,"SIA/KL/MIN/129374/2019","1540/EC3/2019/SEIAA","M/s Nilamboor Sand and Metals PVT. LTD","M/S.NILAMBOOR SAND AND METALS PVT LTD","EC Granted","EC",NA
"246",7,"SIA/KL/MIN/45585/2019","1494/EC1/2019/SEIAA","M/s Tasna","M/S TASNA MINES","EC Granted","EC",NA
"247",8,"SIA/KL/MIN/140663/2020","","Building Stone Quarry of Mr Abdul Latheef U","BUILDING STONE QUARRY OF MR ABDUL LATHEEF U","Delisted","EC",NA
"248",9,"SIA/KL/MIN/278782/2022","1299/EC1/SEIAA/2019","M P Kuriakose","KURIAKOSE PAILY","ADS by SEAC","EC",NA
"249",1,"SIA/KL/MIN/43590/2019","1476/EC2/2019/SEIAA","Granite Bu","SRI SUDHEESH A T","EC Granted","EC",NA
"250",2,"SIA/KL/MIN/137433/2020","1605/EC2/2019/SEIAA","Building Stone Quarry of Smt.Moni Yohannan","BUILDING STONE QUARRY OF  SMT.MONI YOAHANNAN","Delisted","EC",NA
"251",5,"SIA/KL/MIN/151675/2020","1709/EC6/2020/SEIAA","Granite Building Stone Quarry of M/s. Peacock Rock Products","GRANITE BUILDING STONE QUARRY OF PEACOCK ROCK PRODUCTS","EC Granted","EC",NA
"252",6,"SIA/KL/MIN/238592/2021","2114/EC3/2022/SEIAA","Charls M P","LATERITE BUILDING STONE QUARRY OF CHARLS M P","Agenda Uploaded by SEAC","EC",NA
"253",8,"SIA/KL/MIN/243965/2021","1954/EC1/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF MR BOBY C, PATTITHARA VILLAGE,PATTAMBI TALUK,PALAKKAD DISTRICT, SURVEY NO 272/1 FOR AN AREA OF 0.1244Ha","LATERITE BUILDING STONE QUARRY OF MR BOBY C, PATTITHARA VILLAGE,PATTAMBI TALUK,PALAKKAD DISTRICT IN SY NO 272/1, OVER AN AREA OF 0.1244HA","EC Granted","EC",NA
"254",9,"SIA/KL/MIN/266960/2022","1406/EC2/2019/SEIAA","Conversion TOR to EC Building Stone Quarry of Mr. Abraham Sebastian","BUILDING STONE QUARRY OF DR ABRAHAM SEBASTIAN","EC Granted","EC",NA
"255",1,"SIA/KL/MIN/454514/2023","2496/EC3/2023/SEIAA","Laterite Building Stone of Hussain Machinchery","HUSSAIN ALIAS KUNHIPOCKER MACHINCHERY","Accepted By SEAC","EC",NA
"256",2,"SIA/KL/NCP/61733/2017","1123/EC/SEIAA/KL/2017","Environmental Clearance for expansion of the existing Medical campus Project (“Sreevalsam Institute of Medical Sciences”) to be developed by M/s Sreevalsam Educational Trust","SREEVALSAM EDUCATIONAL TRUST","Delisted","EC",NA
"257",3,"SIA/KL/MIN/409313/2022","2170/EC2/2022/SEIAA","Laterite Building Stone Quarry of  Mr.Pradeep.T","THEKKUMKARA PRADEEP","Delisted","EC",NA
"258",4,"SIA/KL/MIN/455763/2023","2481/EC1/2023/SEIAA","China Clay project of The Kerala Ceramics Ltd","THE KERALA CERAMICS LTD","Agenda Uploaded by SEAC","EC",NA
"259",5,"SIA/KL/NCP/69876/2017","1155/EC/SEIAA/KL/2017","Environmental Clearance for proposed construction of new buildings within the existing hospital campus to be developed by M/s Malabar Institute of Medical Science Ltd.","MALABAR INSTITUTE OF MEDICAL SCIENCES LTD.","Accepted By SEAC - EC ISSUED IN 93 SEIAA","EC",NA
"260",6,"SIA/KL/MIN/68057/2018","","Renewal of mine lease for mining of heavy minerals by mechanized dredge mining at KMML lease block I covering an area of 34.285Ha in Neendakara Village, Karunagapally Taluk, Kollam District, Kerala","KERALA MINERALS AND METALS LTD","Delisted","EC",NA
"261",7,"SIA/KL/MIN/136899/2020","1830/EC4/2020/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.RAVI PALERI","GRANITE AND BUILDING STONE QUARRY OF MR. RAVI","EC Granted","EC",NA
"262",8,"SIA/KL/MIN/158455/2020","1767/EC6/2020/SEIAA","Laterite Building Stone Quarry Owned by Shoukkathali Kalathingal","LATERITE BUILDING STONE QUARRY OF SHOUKKATHALI","WithdrawEC","EC",NA
"263",9,"SIA/KL/MIN/207053/2021","2178/EC2/2023/SEIAA","Laterite Building Stone Quarry of K Janardanan","K JANARDANAN","For further consideration(SEAC)","EC",NA
"264",10,"SIA/KL/MIN/257315/2022","1969/EC2/2022/SEIAA","Granite Building Stone Quarry of Ajimon S","AJIMON SULAIMAN RAWTHER","EC Granted","EC",NA
"265",5,"SIA/KL/MIN/40584/2017","","Minor Mine","MARTHOMA GRANITES","Under examination of SEIAA - Processed offline","EC",NA
"266",6,"SIA/KL/MIN/258433/2022","2063/EC3/2022/SEIAA","SHIJO T PAUL","SHIJO PAUL","Agenda Uploaded by SEIAA","EC",NA
"267",7,"SIA/KL/MIN/280322/2022","2038/EC6/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr. MUHAMMED FAISAL.K","MUHAMMED FAISAL KANNADAN","EC Granted","EC",NA
"268",8,"SIA/KL/MIS/282111/2022","","Hospital cum Medical Campus Project owned by M/s Sree Anjaneya Medical Trust at Atholi and Balussery Villages, Koyilandy Taluk, Kozhikode District, Kerala","SREE ANJANEYA MEDICAL TRUST","WithdrawEC","EC",NA
"269",9,"SIA/KL/MIN/187777/2020","1856/EC4/2020/SEIAA","Laterite Building Stone of Prajeena Parayil","LATERITE BUILDING STONE OF PRAJEENA PARAYIL","EC Granted","EC",NA
