,Unnamed: 0,X...,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
9172,9173,5,SIA/RJ/MIN/449318/2023,,"M/s Shree Karni Granites,,  (M.L. No.- 33/2017),Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Granite Mining Project (M.L NO.33/2017) at Village–Raghunathpura, Tehsil – Kareda, District– Bhilwara, State – Rajasthan.",SHRI KARNI GRANITES,Pending at PP due to eds,EC,, 
9173,9174,6,SIA/RJ/MIN/451068/2023,19584,"Re Appraisal of EC Granted from DEIAA, Nagaur of “Existing “China Clay (Minor Mineral) mining project in Nagaur Cluster -6” [M.L.No.-179/2013] over an Area of 4.1814 Hectare located at Near Village–Firozpura Charna, Tehsil– Mundwa and District– Nagaur (Rajasthan) with Proposed Production Capacity– 41,000 TPA (ROM) by M/s Gajanand Mines as per MOEFCC OM Dated 28.04.2023.",GAJANAND MINES,Delisted,EC,, 
9174,9175,7,SIA/RJ/MIN/450954/2023,,"Quartz and Feldspar Mining Project ML No.13/1984,  Existing Area- 5.00Hect.  Favor of M/s Aratrika Mines (Propritor- Ankit Kularia S/o Shri Kuljeet Kularia)",ANKIT KULARIA,Pending at PP due to eds,EC,, 
9175,9176,7,SIA/RJ/MIN/34619/2015,,"Granite Mining Project, M.L. No. 16/94, ML Area: 1.2070 ha of M/s Ujjwal Garnite Pvt. Ltd",MS UJJWAL GRANITE PVT LTD,Under examination of SEIAA - Processed offline,EC,, 
9176,9177,8,SIA/RJ/MIN/35118/2015,,"Sanwara Granite Mine, M.L. No. 288/2007, production capacity - 21862.8, M.L. Area - 2.9999 ha.",DALVEER CHANDNA,Under examination of SEIAA - Processed offline,EC,, 
9177,9178,9,SIA/RJ/MIN/451457/2023,19481,"Expansion in Production Capacity of Deopur-1 Soapstone & Dolomite mine over an area of 31.91 Ha. (Diverted Forest Land) (M.L. No. 07(A)/1998 (New), ML No. – 07/1998 (Old) from 70,000 TPA mineral (50,000 TPA Soapstone, 20,000 TPA Dolomite) to 5,85,030 TPA of Total Excavation (Soapstone Mineral: 70,204 TPA, Dolomite: 1,46,257 TPA and Waste/OB: 3,68,570 TPA) situated at near Village- Deopur, Tehsil- Sabla & District- Dungarpur and  Rajasthan in favour of M/s Nalwaya Mineral Industries Pvt. Ltd.",NALWAYA MINERAL INDUSTRIES PVTLTD,EC Granted,EC,, 
9178,9179,10,SIA/RJ/MIN/236751/2021,16678,"“Granite Mining Project”, Reference No.- 20211000037150”",M/S AGRASEN GRANITE,Delisted,EC,, 
9179,9180,8,SIA/RJ/MIN/445382/2023,,"Granite Mining Project Ref. No.-20221000062176, M.L. No: 108/2022",SAHIL ROHILLA,Pending at PP due to eds,EC,, 
9180,9181,9,SIA/RJ/MIN/446245/2023,19276,"“Marble (Minor Mineral) Existing mining project” for Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA, [Q.L.No.-20/95, over an Area of 0.9222 Hectare with Existing Production Capacity– 22520 TPA , located at  Near Village– Borawar (Kumari Range), Tehsil- Makrana, District- Nagaur (Rajasthan) by Smt. Basiran W/o Late. Shri  Abdul Rahman .",RUSTAM,EC Granted,EC,, 
9181,9182,1,SIA/RJ/MIN/430227/2023,18669,"M/S Bhagyoday Mines & Minerals [Existing Quartz & Feldspar & Granite (Minor mineral) Mining Project, M.L. No-164/2012, Area-4.5870 Ha. With expansion in Production capacity in earlier granted EC i.e.95,000 TPA to 189993 TPA (ROM) & Total Cluster area is 7.5870 Ha. Located at Near Village – Jhalo Ki Madar, Tehsil- Nathdwara, District - Rajsamand ]",LOKESH VAISHNAV,EC Granted,EC,, 
9182,9183,2,SIA/RJ/MIN/435592/2023,18880,"“China Clay(Minor Mineral) mining project” [M.L. No.– 104/2019, Khasra No. - 238 & 239, Reference No. - 2019100009954] over an Area of 2.26054 Hectares located Near Village– Sekhasani, Tehsil–Merta,  District–Nagaur (Rajasthan) with Proposed Production Capacity– 62845 TPA (ROM)    {Saleable China Clay – 56560 TPA & Waste– 6285 TPA}  by Shri Sita Ram S/o Shri Mugna Ram & Co-applicants.",SITA RAM,EC Granted,EC,, 
9183,9184,4,SIA/RJ/MIN/451704/2023,,"Shri Madan Singh Rathore  Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022, M.L. No.02/2011,  Serpentine Mining Project",MADAN RATHORE,Pending at PP due to eds,EC,, 
9184,9185,5,SIA/RJ/MIN/446833/2023,,"Shri Khiv Singh Rajpurohit, Re-appraisal of EC granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28.04.2023 & Hon’ble NGT order dated 07.12.2022. Environment Clearance of Marble Mining Project (M. L. No. - 10/2009)",KHIV RAJPUROHIT,Pending at PP due to eds,EC,, 
9185,9186,6,SIA/RJ/MIN/452791/2023,,"Expansion in production capacity From 63,736 TPA(ROM) to 1,22,483 TPA (ROM), Masonry Stone Mining Project, M.L. No. 336/1991, Area-1.00 Ha, Near Village- Satalana, Tehsil- Luni, District- Jodhpur, State- Rajasthan of applicant Shri Anil Kumar Jain S/o Shri J.D Jain.",ANIL JAIN,Pending at PP due to eds,EC,, 
9186,9187,7,SIA/RJ/INFRA2/436745/2023,,"Proposed Group Housing at Plot No. 270 Village-Dooghera, Tehsil -Behror, District-Alwar, Rajasthan",AJAY CHOUHAN,Pending at PP due to eds,EC,, 
9187,9188,8,SIA/RJ/MIN/40015/2016,,MORLI MASONRY STONE MINE M.L. NO. – 19/97 of M/S RAJ KIRAN CONSTRUCTION,UDR MINTECH,Under examination of SEIAA - Processed offline,EC,, 
9188,9189,9,SIA/RJ/MIN/424515/2023,18518,"Masonary Stone STP Mining Project(Ref No.20221000071858, Area - 0.9768) At Khasra No. 276 & 277 Near Village - Junejo Ki dhani, Tehsil- Phalodi , District-Jodhpur(Rajasthan)",VRC CONSTRUCTIONS INDIA PRIVATE LIMITED,EC Granted,EC,, 
9189,9190,10,SIA/RJ/INFRA2/426465/2023,776,Sanwaliya Dham,SANWALIYA BUILDCREATION LLP,Awaiting EC,EC,, 
9190,9191,1,SIA/RJ/MIN/434780/2023,18883,"Shri Rajat Jain , for Sandstone & Khanda (Masonary Stone) mining Project (Plot No.:- 79/2022), at Village- Dhaneshwar, Tehsil - Talera, District - Bundi and State- Rajasthan.",RAJAT JAIN,EC Granted,EC,, 
9191,9192,2,SIA/RJ/MIN/437119/2023,,"Existing “Marble(Minor Mineral) mining project” [Q.L. No.– 21/95] over an Area of 2.25Hectares with Proposed Expansion in Production Capacity–12769TPA To 62478 TPA (ROM) {Saleable Mineral– 49982.4TPA and Waste– 12495.6 TPA}  located Near Village– Borawar Kumari Range,Tehsil-Makrana, District- Nagaur (Rajasthan) by M/s  Anwala Mines.",BHAGU ANWALA,WithdrawEC,EC,, 
9192,9193,3,SIA/RJ/MIN/446646/2023,,"Shri Dilip Singh Rathore , (M. L. No. 15/1998),SERPENTINE MINING PROJECT",DILIP RATHORE,Pending at PP due to eds,EC,, 
9193,9194,6,SIA/RJ/MIN/439285/2023,18981,"Quartz & Feldspar  mining Lease (M.L. No. 17/2023, Ref. No. 20231000076714, Area: 3.0365 ha,) At Khasra No. 206 Near Village- Baliya Khera, Tehsil- Kareda , District-Bhilwara (Rajasthan)",SHREE RIDDHI SIDDHI MINES AND MINERALS,EC Granted,EC,, 
9194,9195,7,SIA/RJ/MIN/446659/2023,,"M/s Sharma Marmo Associates Pvt. Ltd., Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Marble Mining Project (M.L. No.15/2010)",SHARMA MARMO ASSOCIATES PRIVATE LIMITED,Pending at PP due to eds,EC,, 
9195,9196,8,SIA/RJ/MIN/447556/2023,,"Smt. Jarina Begam, (M.L. No. 161/2013), CHINA CLAY & RED OCHRE MINING PROJECT",JARINA BEGAM,Pending at PP due to eds,EC,, 
9196,9197,9,SIA/RJ/MIN/55456/2016,,"BALESAR SANDSTONE MINING PROJECT (QL No 104)
Bhalu-A QL Boundary",SHRIBABULAL,Under examination of SEIAA - Processed offline,EC,, 
9197,9198,10,SIA/RJ/MIN/424389/2023,18473,"Granite Mining Project, Ref No.-20221000053533",REKHA GUPTA,EC Granted,EC,, 
9198,9199,1,SIA/RJ/MIN/453184/2023,,"Shri Kailash chand Rathor,Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 ,M.L No. - 169/2006, Sandstone mining Project.",KAILASH RATHORE,Pending at PP due to eds,EC,, 
9199,9200,2,SIA/RJ/MIN/454434/2023,19698,"Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA Rajasthan, Existing “Marble (Minor Mineral) mining project” [Q.L.No.-236/4] over an Area of 0.3717 Ha. with Existing Production Capacity– 5000 TPA , located at  Near Village– Pahar Kuwa Range, Tehsil– Makrana and District– Didwana-Kuchaman (Rajasthan) by M/s A.H. & Brothers.",BHAGU ANWALA,Agenda Uploaded by SEIAA,EC,, 
9200,9201,3,SIA/RJ/MIN/454467/2023,19748,"EC to Ekalsinga Granite & Masonary Stone Mine (M.L. NO.: 237/2009), Lease Area- 1.00 Hects., Production Capacity- 200273 TPA (ROM) of mineral Granite & Masonary Stone at Khasra No. 407, N/v- Ekalsinga, Tehsil- Kekri, District- Kekri, Rajasthan in favor of M/s Ganpati Mines & Minerals",GANPATI MINES & MINERALS,Agenda Uploaded by SEIAA,EC,, 
9201,9202,4,SIA/RJ/MIN/454558/2023,19647,"Granite (Minor Mineral) [Plot No- 29, M.L. No.- 39/2022 & Khasra No.- 549] over an area – 1.3442 Hectare located at Near Village-Surajgarh, Tehsil– Riyabadi, District – Nagaur  (Rajasthan) with proposed Production Capacity – 137088 TPA (ROM) {Saleable– 68544 TPA, Waste- 68544 TPA} by M/s Kartika Marble.",ANJANA SHARMA,Under examination of SEIAA after SEAC,EC,, 
9202,9203,5,SIA/RJ/MIN/447066/2023,,"Proposed Masonry Stone STP Mining Project (Ref. No.20231000086229, Area- 0.9713 ha) at Khasra no. 6 near village- Dedachak, Tehsil-Sekhala, District- Jodhpur (Rajasthan)",MOOL RAJPUROHIT,Pending at PP due to eds,EC,, 
9203,9204,6,SIA/RJ/INFRA2/454287/2023,862,Proposed Commercial Project,AJANTA BUILDESTATE LLP,Under examination of SEAC,EC,, 
9204,9205,7,SIA/RJ/MIN/454014/2023,19635,"M/s Mahadev Mines & Minerals, Sandstone & Masonary Stone mining Project, ,  ML No 04/2023",MAHADEVMINES&MINRALS,Request for withdraw,EC,, 
9205,9206,1,SIA/RJ/MIN/157902/2020,13959,"Proposed Masonry Stone Mining Project; Reference No.:- 20191000013203, Area: 1.4295 Hect. (Non -Forest); With Production Capacity: 1,47,382 TPA (ROM)  Near Village: Khema Khera, Tehsil: Kunwariya, Dis",JAYRAMBHIL,EC Granted - Processed offline,EC,, 
9206,9207,2,SIA/RJ/MIN/159546/2020,13923,"Masonry Stone Mining Project (STP Area 0.99 ha and Reference No. 2019100008232) with production capacity of 122200 TPA located Near Village Chainpura, Tehsil – Phalodi, Distt- Jodhpur (Rajasthan)  by",VRC CONSTRUCTION2020,EC Granted - Processed offline,EC,, 
9207,9208,3,SIA/RJ/MIN/129786/2019,13153,"Proposed Quartz, Feldspar & Mica Mining Project (M L No. 77/2019, Ref No. 2019100009524)",SHRI PUKHRAJ SHARMA,EC Granted,EC,, 
9208,9209,4,SIA/RJ/MIN/139638/2020,13706,"Smt. Soniya Meena, Co-tenant- Smt. Sarju Devi Bheel, Khadipur Sand Stone Mine Project Q.L. No. 8/2018","SMT. SONIYA MEENA, CO-TENANT- SMT. SARJU DEVI BHEEL",EC Granted - Processed offline,EC,, 
9209,9210,4,SIA/RJ/MIN/435192/2023,18906,"China Clay & Quartzite Mining Project, Plot No. 04/2021",M/S S.K.B. INFRASTRUCTURE,EC Granted,EC,, 
9210,9211,5,SIA/RJ/MIN/434605/2023,18820,Granite Mining Project (M.L. No. 137/2021 Area 2.7401 Ha.),RITIK TIWARI,EC Granted,EC,, 
9211,9212,7,SIA/RJ/MIN/435845/2023,19005,"“Quartz & Feldspar Mining Project”, M.L. No:- 72/2022, Ref. No.- 20221000068372,Area: 1.8382 Hectare",PRIYANKA VYAS,EC Granted,EC,, 
9212,9213,8,SIA/RJ/IND1/456982/2023,860,Proposed Standalone Clinker Grinding Unit -50 TPD by Lilan Cement,LILAN CEMENT,Under examination of SEAC,EC,, 
9213,9214,9,SIA/RJ/MIN/456981/2023,,"CLUSTER “KACHARIYA” GRANITE MINE AT 	  NEAR VILLAGE-  KACHARIYA TEHSIL – KISHANGARH& DISTRICT- AJMER,  KHASRA NO. 322/41 ML NO. 23/220 PROPOSED - L.O.I APPLIED AREA- 1-3683HECT PROPOSED PRODUCTION CAPACITY 1,79,760 ROM(TPA) Saleable Mineral 97524 TPA & waste- 97524TPA } CLUSTER AREA OF 6-EXISTING MINING LEASE- 6.553 HECTARE TOTAL CLUSTER AREA- 14.6960  HECTARE",SHRI SHAHIL SONI,Pending at PP due to eds,EC,, 
9214,9215,10,SIA/RJ/MIN/451097/2023,,"Proposed Expansion in production capacity from 30,000 TPA to 1,50,000 TPA [ROM] of Existing Masonry Stone Mining Project; M.L. No.- 08/2013, Area: 1.00 Hect. Near Village- Shivpura, Tehsil- Phalodi, District- Jodhpur (Raj.) in favor of Smt. Sire Kanwar W/o Shri Om Singh Bhati.",SIRIKANWAR,Pending at PP due to eds,EC,, 
9215,9216,5,SIA/RJ/MIN/453044/2023,,"Shri Inayat Hussain Pathan, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022, M.L No. - 139/1991, Sandstone mining Project",INAYAT PATHAN,Pending at PP due to eds,EC,, 
9216,9217,7,SIA/RJ/MIN/203352/2021,15162,"Quartz mining Project, ML No. 11/2018, Reference No-2018100002400",M/S R.M.R MICRO MINERALS,EC Granted - Processed offline,EC,, 
9217,9218,8,SIA/RJ/MIN/444321/2023,19196,"Smt. Neha Choudhary, (QL No. 115), SANDSTONE STP PROJECT",NEHA CHOUDHARY,EC Granted,EC,, 
9218,9219,9,SIA/RJ/MIN/456142/2023,19781,"EC Re-Appraisal Existing Masonry Stone Mining Lease (M.L. No. 133/1990, Area-0.85 ha.) at khasra No. 858 Near Village- Kalwar Tehsil- Jaipur,  District- Jaipur (Rajasthan) Favor of M/s Balaji Minerals",BALAJI MINERALS,Agenda Uploaded by SEIAA,EC,, 
9219,9220,10,SIA/RJ/MIN/456136/2023,,"Re-appraisal of EC for Limestone (Flooring) Mining Lease, ML No- 29/2009, area-1.0 ha, at khasra no 1100, near village Jethwai, Tehsil & District - Jaisalmer",DAMODAR GARG,Pending at PP due to eds,EC,, 
9220,9221,1,SIA/RJ/MIN/39159/2019,11957,balda granite applied ml (ref 2018100002065),SANWALA RAM SUJAN RAM,EC Granted - Processed offline,EC,, 
9221,9222,2,SIA/RJ/MIN/135569/2020,13440,"Sh. Ganga Singh, Sanpur Granite Mine,  ML No.- 24/2019 & Ref. No. 20191000010664",SH. GANGA SINGH,EC Granted - Processed offline,EC,, 
9222,9223,3,SIA/RJ/MIN/34945/2019,11664,"Proposed  Bajri Mining Project of Production Capacity 15957 (higher 27000) TPA (M.L. Area – 1.4953ha.) N/v– Silore, Tehsil – Samdari,  District – Barmer (Raj.) By Shri Bhanwar Singh Rajpurohit",BHANWAR SINGH RAJPUROHIT,Delisted,EC,, 
9223,9224,4,SIA/RJ/MIN/40832/2016,,KACHRIYA KHEDI-C LIMESTONE KHANDA FARSI Q.L. AERA PLOT NO-D-32,GOPAL PURI,Under examination of SEIAA - Processed offline,EC,, 
9224,9225,5,SIA/RJ/MIN/40919/2016,,DAIJAR MASONARY STONE MINE M.L. No. 63/2001 SH. HARIYAX SINGH,UDR MINTECH,Under examination of SEIAA - Processed offline,EC,, 
9225,9226,1,SIA/RJ/MIN/457436/2024,,"Proposal For Reappraisal of  Earlier Granted EC By- DEIAA,  Tonk, (Raj.). Vide Letter No. F()/DEIAA/DEAC Tonk (Raj.)/M-8/Project/Cat.1(a)B2(EC)/2018/247 Date-23/08/2018  With Production Capacity : - 86142.2 TPA, of  Existing Masonry Stone &  Granite Mining Project, M.L. No.1/2010, Area- 1.00 Ha. (Govt.Land,) Khasra No- .- 1268, Near Village- Hathgi Tehsil-Malpura, Dist-Tonk, (Raj.) of applicant. Smt.Hansa Devi W/o Shri Kanhaiya Lal Vijay",HANSHA VIJAY,Pending at PP due to eds,EC,, 
9226,9227,2,SIA/RJ/MIN/451367/2023,19543,Sindru Masonary Stone Mine (M.L. No.: 116/1995),DHANESH KUMAR,Delisted,EC,, 
9227,9228,3,SIA/RJ/MIN/454455/2023,,"Neemkhera Quartz & Feldspar Area, M.L. No. 15/2021, M.L. AREA-2.8113 HECTARE",LAXMAN SINGH,Pending at PP due to eds,EC,, 
9228,9229,4,SIA/RJ/INFRA2/455481/2023,854,Multi Story Apartment “Anantam”,NAV BHARAT NIRMAN COMPANY (JV),Agenda Uploaded by SEIAA,EC,, 
9229,9230,5,SIA/RJ/MIN/447679/2023,,M/s Abdul Gani Kamrudin & Sons,JAMIL AHMED,Pending at PP due to eds,EC,, 
9230,9231,6,SIA/RJ/MIN/454413/2023,,"Expansion of Existing Masonry Stone & Marble (Meta Conglomerate) Mining Project, ML No.-99/2001, Area: 1.00 Ha.  Khasra No.-1, Near Village-Hathipura, Tehsil-Bassi, District-Jaipur (Rajasthan).  With Present Production Capacity – 80,000 TPA, to Expansion Production Capacity-1,29,068.8 TPA, Total Excavation-150080.00 TPA, Mineral Masonry Stone-1,14,060.8 TPA & Marble (Meta Conglomerate) -15,008.00 TPA & Waste-21,011 TPA) In favor of M/s. Jai Shiv Shankar Minerals Private Limited.",JAI SHIV SHANKER MINERALS PRIVATE LIMITED,Pending at PP due to eds,EC,, 
9231,9232,9,SIA/RJ/MIN/224501/2021,15738,"M/s Kajod Mal Jat Masonry Stone Mining Project, Plot No.- 80, Area – 2.9817 Ha., Near Village- Rampura Dabla,Picholiya, Tehsil– Pisangan, District– Ajmer (Rajasthan)",M/S KAJOD MAL JAT,Rejection Letter Granted,EC,, 
9232,9233,10,SIA/RJ/MIN/232055/2021,,M/s G.R. Infraprojects Limited Bambuliya Ghata Masonary Stone STP Project (Ref No. 20211000036834),M/S G.R. INFRAPROJECTS LIMITED,Delisted,EC,, 
9233,9234,3,SIA/RJ/MIN/438804/2023,,"Kanpura Quartz & Feldspar Mine, ML No. 5A/1992",NALINY BANSAL,Pending at PP due to eds,EC,, 
9234,9235,4,SIA/RJ/MIN/442323/2023,19068,"Re Appraisal of EC Granted from DEIAA, Nagaur of Existing “Marble (Minor Mineral) mining project” [Q.L. No.– 58/02] over an Area of 0.1259 Hectares located Near Village– Borawar(Kumari Range), Tehsil- Makrana, District- Nagaur(Rajasthan) by Smt. Ganga Devi W/o Shri Narayan Lal Gurjar as per MOEFCC OM Dated 28.04.2023.",GANGA GUJAR,Deferred by SEIAA,EC,, 
9235,9236,2,SIA/RJ/MIN/34242/2015,,Gora Devi masonary Stone mine M.L. no 2/2015,GORADEVI,TransferToDEIAA,EC,, 
9236,9237,5,SIA/RJ/MIN/55482/2016,,"BALESAR SANDSTONE MINING PROJECT (Q.L. No. 465)
(Bhomiya Ji Ka Than) Q.L Boundary",JASA RAM BKT,Under examination of SEIAA - Processed offline,EC,, 
9237,9238,6,SIA/RJ/MIN/55912/2016,,"LIMESTONE (FLOORING) MINING PROJECT (ML No-424/2010)
FOR
ENVIRONMENT CLEARANCE",HARI RAM,Under examination of SEIAA - Processed offline,EC,, 
9238,9239,1,SIA/RJ/MIN/434459/2023,18816,"Enhancement in Production Capacity and Inclusion of Masonry Stone in Existing Limestone(Chips Making) Mining Project” M.L.  No.-263/1996, Area: 1.00 Ha. Near Village:- Upli Oden, Tehsil: Nathdwara & District:- Rajsamand (Raj.)",JAGDISH PALIWAL,EC Granted,EC,, 
9239,9240,2,SIA/RJ/MIN/444381/2023,19718,"Marble(Minor Mineral) Existing mining project” for Re-Appraisal of EC Granted from DEIAA Nagaur To SEIAA, [Q.L.No.-49/1] over an Area of 0.1858 Hectare with Existing Production Capacity– 3545 TPA , located at  Near Village– Kalanada Range , Makrana ,Tehsil– Makrana and District– Nagaur(Rajasthan) by M/s Vaishvanath Marble Mines .",VISHWANATH MARBLE MINES,Agenda Uploaded by SEIAA,EC,, 
9240,9241,3,SIA/RJ/MIN/434795/2023,,"Shri Kailash Chandra Choudhary, Sandstone STP Project (QL No. 119) at Village– Govindpura, Tehsil – Bijoliya, District– Bhilwara, State - Rajasthan",KAILASH CHOUDHARY,Pending at PP due to eds,EC,, 
9241,9242,4,SIA/RJ/MIN/411460/2022,17897,Asotra Masonry Stone Mining Project ML. No 89/2008 Favor of Sh. Patta Ram,SH. PATTA RAM,Delisted,EC,, 
9242,9243,5,SIA/RJ/MIN/420496/2023,18350,"Proposed Granite Mining Project ;  Ref no.-20221000052007, , Khasra No.:-546/04, Area:-1.8084 Hect.(Pvt. Land);, Near Village:- Malikpur, Tehsil:-Malpura, District:- Tonk(Raj.) In favour of M/s Laxmi Granite",LAXMI GRANITE,EC Granted,EC,, 
9243,9244,7,SIA/RJ/MIN/431830/2023,18852,"Cluster Morajhadi Granite Mining Project M.L No- 112/2021, Plot No 112, lease area – 1.4841 Ha. Cluster Area 7.1121 Hect.    Near Village- Morajhadi, Tehsil- Nasirabad, District- Ajmer, Rajasthan. Favor of Sh. Mukesh Kumar Jindal S/o Late Shri Mahesh Chand Jindal",MUKESH JINDAL,EC Granted,EC,, 
9244,9245,8,SIA/RJ/MIN/443073/2023,,"Approval of Final EIA/EMP report for ""Quartz, Feldspar & Marble Cluster Mining Project”, Plot No.- 109/2021, having ML Area- 4.1222 ha, Cluster Area: -10.1709 hectare; with proposed annual Production Capacity of 6,13,924 TPA, Production Capacity of Cluster- 12,60,747 TPA (ROM) located at Near Village- Dungarkheda, Tehsil-Bhim, Distt.-Rajsamand (Rajasthan) in favour of M/s Shri Shyam Enterprises.",SHRI SHYAM ENTERPRISES,Pending at PP due to eds,EC,, 
9245,9246,9,SIA/RJ/MIN/443651/2023,19383,"Re Appraisal of EC Granted from DEIAA, Nagaur of “Existing Masonry Stone (Minor Mineral) mining project” [M.L. No.– 323/1997] over an Area of 1.0 Hectares located Near Village– Tanwara, Tehsil- Ladnun, District- Nagaur (Rajasthan) with Production Capacity– 1,63,800 TPA by Smt. Parmeshwari Devi as per MOEFCC OM Dated 28.04.2023.",PARMESH BHATI,Agenda Uploaded by SEIAA,EC,, 
9246,9247,10,SIA/RJ/MIN/442351/2023,19146,"Proposed Granite Mining Project Ref. No.-20221000057538 Area-1.86883 Ha, Khasra No.-599/520,520 Near village-Surajgarh Tehsil-Riyanbadi District- Nagaur  of applicant Sh. Shreeram S/o Sh.chena ram & Co-Applicant Shri Ramratan S/o Shri Arjun Ram.",SHRIRAM,EC Granted,EC,, 
9247,9248,4,SIA/RJ/MIN/263183/2022,16475,"Koliwara Granite Mining Project, Ref. No- 20211000043168",VIRENDRA KUMAR,EC Granted,EC,, 
9248,9249,5,SIA/RJ/MIN/265116/2022,16783,Shri Neeraj Meena Proposed Masonry Stone Mining Project Plot No.31 Area 1.66 Ha. Near village Chhapoli Tehsil Udaipurwati  District Jhunjhunu Raj.,NEERAJ MEENA,EC Granted,EC,, 
9249,9250,6,SIA/RJ/MIN/454039/2023,19623,"E.C For Proposed Rhyolite (Masonry Stone) Mining Project, Reference No. 20221000062655 ,Area: - 1.7911 Hect Near Village: -Jaspali, Tehsil: - Pipar City, District: - Jodhpur  (Raj.) of Sh. Rahul Choudhary S/O Sh. Bhagirath Ram",RAHUL CHOUDHARY,Deferred by SEIAA,EC,, 
9250,9251,7,SIA/RJ/MIN/454411/2023,,"Smt. Meenakshi Kanwar, M.L. No. 200/1989, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Marble Mining Project",MINAKSHI CHOUHAN,Pending at PP due to eds,EC,, 
9251,9252,8,SIA/RJ/MIN/453728/2023,,"Masonary Stone Mine with stone crushing unit, ML No. 01/2001",DEEP SHARMA,Request for withdraw,EC,, 
9252,9253,9,SIA/RJ/MIN/453790/2023,,"Smt. Raju Devi W/o Shri Jodh Singh, ML No. 19/1999, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Marble Mining Project",RAJU DEVI,Pending at PP due to eds,EC,, 
9253,9254,10,SIA/RJ/MIN/454305/2023,,"Shri Dalpat Singh, M.L. No. 207/1989, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Marble Mining Project",DALPAT BARAD,Pending at PP due to eds,EC,, 
9254,9255,4,SIA/RJ/MIN/454508/2023,,"Shri Anil Mehta, Re-appraisal of EC granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28.04.2023 & Hon’ble NGT order dated 07.12.2022 ,M.L.No.113/2006, Quartz & Feldspar Mining Project",SHRI ANIL MEHTA,Pending at PP due to eds,EC,, 
9255,9256,5,SIA/RJ/MIN/456389/2023,,"EC Re - Appraisal Existing Quatrz & Feldspar Mining Lease (M.L. No. – 45/2003  Area: 4.9505 Ha) Near village- Shambhugarh, Tehsil- Asind & District- Bhilwara (Rajasthan) of Favor of Smt Sweta Mewara",SHWETA MEWARA,Pending at PP due to eds,EC,, 
9256,9257,6,SIA/RJ/MIN/456021/2023,,"Re-appraisal of EC granted by DEIAA to SEIAA due to the Compliance of order dated 07.12.2022 passed by Hon'ble NGT in O.A.142 of 2022 of Marble (Minor Mineral) Mining Project, M.L.. No.- 35/1996, Area- 1.0 Ha., Near village- Jhiri, Tehsil-Thanagazi, District- Alwar (Rajasthan) of M/s Arpit Marble Pvt. Ltd.",MS ARPIT MARBLE PVT LTD,Pending at PP due to eds,EC,, 
9257,9258,7,SIA/RJ/MIN/454741/2023,,"Shri Mahendra Mehta, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022, M.L. 433/1990 ,Sandstone mining Project",MAHENDRA MEHTA,Pending at PP due to eds,EC,, 
9258,9259,8,SIA/RJ/MIN/454755/2023,19954,"Regarding Re-Appraisal of Environmental Clearance granted by DEIAA,  Rajsamand [Rajasthan] of our Mineral Existing Marble Mining Project; R.M.L. No.-26/2010, Old M.L. No.52/1993.Lease Area: 1.0659 Hect.at Near Village: -Jhanjhar, Tehsil: - & District: -Rajsamand (Raj.) in favor of M/s Naval Marble Pvt.Ltd.",USHA MAHESHWARI,Under examination of SEIAA after SEAC,EC,, 
9259,9260,9,SIA/RJ/MIN/454782/2023,,"Shri Jagdish Somani S/o Shri Babu Lal Somani, M.L. No. 343/2007, Re-appraisal of Environment Clearance granted by DEIAA to SEIAA in compliance of MoEF & CC O.M. dated 28/04/2023 & Hon’ble NGT order dated 07/12/2022 of Sand stone Mining Project",JAGDISH SOMANI,Pending at PP due to eds,EC,, 
