"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"134",3,"SIA/KA/MIN/45440/2019","","Building Stone Quarry Project","DHANALAKSHMI STONE CRUSHERS","Delisted","EC",NA
"135",4,"SIA/KA/MIN/133717/2019","SEIAA 01 MIN 2020","M Sand Quarry","SRI K.S. SHANTHEGOWDA","EC Granted - Processed offline","EC",NA
"136",5,"SIA/KA/MIN/133892/2019","SEIAA 859 MIN 2019","“Building. Stone Quarry” of Sri. Ramappa","SRI. RAMAPPA","EC Granted - Processed offline","EC",NA
"137",6,"SIA/KA/MIN/166578/2020","SEIAA 282 MIN 2020","Black Granite Quarry","SRI. N ROOPESH KUMAR","EC Granted - Processed offline","EC",NA
"138",7,"SIA/KA/MIN/71554/2017","","PINK GRANITE QUARRY","AMARJYOTHI  STONES","Delisted","EC",NA
"139",8,"SIA/KA/IND2/11481/2016","SEIAA 17 IND 2016","-1","CIPLA LTD","EC Granted","EC",NA
"140",9,"SIA/KA/NCP/71715/2017","","Residential and Commercial building at Sy no.129, Kavudenahalli Village, KR Puram Hobli, Bangalore East taluk, Bangalore Urban, Bangalore District.","K R CONSTRUCTION","Delisted","EC",NA
"141",10,"SIA/KA/NCP/72826/2018","","Austin Roach","AUSTIN ROACH","Delisted","EC",NA
"142",1,"SIA/KA/MIN/3421/2015","SEIAA 1301 MIN 2015","Sand Removal from Sand Bar (SB-AG-14) in Aghanashini River","DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"143",2,"SIA/KA/MIN/3402/2015","SEIAA 1311 MIN 2015","Sand Removal from Sand Bar (SB-GA-07) in Gangavali River","DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"144",3,"SIA/KA/MIN/3283/2015","SEIAA 1318 MIN 2015","“Building Stone Quarry” of  Sri. K Krishnappa Sy No: 78 (Part),  Molakalmuru Village, Molakalmuru Taluk, Chitradurga District, Karnataka","K KRISHNAPPA","EC Granted","EC",NA
"145",4,"SIA/KA/NCP/18958/2017","SEIAA 52 CON 2017","Expansion  residential apartment ap Sy No. 55/5 & 55/7 of Hongasandra Village, Begur Hobli, Hosur main road Bangalore South Taluk, Bangalore District","PURAVANKARA PROJECTS LTD","EC Granted","EC",NA
"146",5,"SIA/KA/MIN/226895/2021","SEIAA 450 MIN 2021","Building Stone Quarry","SRI. SHARANAPPA S. ALUR","Delisted","EC",NA
"147",6,"SIA/KA/MIN/184509/2020","SEIAA 344 MN 2020","Chetnahalli Building stone quarry","DURGADA BASAVARAJ","WithdrawEC","EC",NA
"148",7,"SIA/KA/NCP/92048/2019","SEIAA 21 CON 2019","SOWPARNIKA SAMETHANA","MAHESHDEV","EC Granted","EC",NA
"149",8,"SIA/KA/MIN/92265/2019","SEIAA 77 MIN 2019","Sulla Ordinary Sand Quarry over an extent 5-00 Acres (2.023 Hectares) in Patta Land at Sy. No. 140/3A (P) of Sulla Village, Badami taluk, Bagalkote district, Karnataka.","RAVI CHANDRA","EC Granted","EC",NA
"150",9,"SIA/KA/MIN/92333/2019","SEIAA 139 MIN 2019","Environmental Clearance for Building Stone Quarry in 1.00 Acre of Govt. Land bearing Sy. No. 125, Kadthala Village, Karkala Taluk, Udupi District, Karnataka.","VENKATESH N","EC Granted - Processed offline","EC",NA
"151",10,"SIA/KA/MIN/92607/2019","SEIAA 95 MIN 2019","“Building Stone Quarry” over an extent of 1-00 Acres at Sy No: 39 of Kanivenarayanapura Village, Chikkaballapur Taluk, Chikkaballapur District, Karnataka.","CITRUSROCK","Delisted","EC",NA
"152",1,"SIA/KA/MIN/1313/2015","SEIAA 984 MIN 2015","Naganur Building stone Quarry","NAGANUR BUILDING STONE QUARRY","EC Granted","EC",NA
"153",2,"SIA/KA/MIN/129369/2019","SEIAA 809 MIN 2019","“Building Stone (M-Sand) Quarry” of  Sri. M. Nasrulla","SRI. M. NASRULLA","EC Granted - Processed offline","EC",NA
"154",3,"SIA/KA/MIN/68072/2017","SEIAA 45 MIN 2017","Natural Sand Quarry Of Mr Sahabuddin in Bidarakere Village","NATURAL SAND QUARRY OF SAHABUDDIN","EC Granted","EC",NA
"155",4,"SIA/KA/MIN/68079/2017","SEIAA 57 MIN 2017","Environmental Clearance for River Sand Quarry Activity of 20-00 Acres in Vedhavathi River Bed, Block No. 01, Adj. Sy. Nos. 6, 98, 18, 19, 20 & 21 Bidarakere Village, Hiriyur Taluk, Chitradurga District, Karnataka.","SMT. PARVATHAMMA","EC Granted","EC",NA
"156",5,"SIA/KA/NCP/53580/2016","SEIAA 73 CON 2016","our proposed High Rise Building Chancery Pavilion  at  #12,(old No -35), Field Marshal K.M.Cariappa Road (Residency Road), Bangalore-560025","MS ELIXIER ENTERPRISES AND HOTELS PVT LTD","EC Granted","EC",NA
"157",6,"SIA/KA/NCP/53585/2016","SEIAA 72 CON 2016","Zonasha Estates and Builders Pvt. Ltd.","ZONASHA ESTATE","Rejection Letter Granted","EC",NA
"158",7,"SIA/KA/NCP/61503/2017","SEIAA 1 CON 2017","construction of Residential apartment at Sy. No.  7/1,7/2,7/3,9/1,9/2, & 10, Kempanahalli  Village,Yelahanka  Hobli, Bangalore North  Taluk, Bangalore","AJMERA HOUSING CORPORATION","EC Granted","EC",NA
"159",8,"SIA/KA/MIN/61564/2017","SEIAA 1 MIN 2017","BUILDING STONE QUARRY","B ASHOK KUMAR","EC Granted","EC",NA
"160",9,"SIA/KA/MIN/84803/2018","SEIAA 70 MIN 2018","“Chikkabidare Sand Block -18 River Sand Quarry” Adjacent to Sy No. 2- 5, 77-82, 85, 87 & 89 in Tungabhadra River bed over an extent of 20-00 Acres (8.093 Ha), Chikkabidare village, Harihara Taluk, Davanagere","SRI NAGARAJ M B","EC Granted","EC",NA
"161",10,"SIA/KA/MIN/85308/2018","SEIAA 71 MIN 2018","“Chikkabidare Sand Block -19 River Sand Quarry” Adjacent to Sy No. 6, 8, 9, 10 & 12 in Tungabhadra River bed over an extent of 20-00 Acres (8.093 Ha), Chikkabidare village, Harihara Taluk, Davanagere","SRI  PRAKASH","EC Granted","EC",NA
"162",1,"SIA/KA/MIS/17021/2015","","Construction of Fishing Harbor and Training walls for Development of Fish landing Centres at Hejmadikodi Village","DEPARTMENT OF FISHERIES","Pending at PP due to eds","EC",NA
"163",3,"SIA/KA/MIN/91456/2019","SEIAA 17 MIN 2019","“Building Stone Quarry” over an extent of 7-20 Acres at Sy No: 11, Jonalakunte Village, Chikkaballapura Taluk, Chikkaballapura District, Karnataka of M/s Janapriya RMC Pvt. Ltd","MS JANAPRIYA MRC PVT LTD","EC Granted","EC",NA
"164",4,"SIA/KA/MIN/91469/2019","SEIAA 94 MIN 2019","“Building Stone Quarry” over an extent of 2-00 Acres at Sy No: 39, Kanivenarayanapura Village, Chikkaballapura Taluk, Chikkaballapura District and Karnataka.","MS S C B ENTERPRISES","EC Granted","EC",NA
"165",5,"SIA/KA/MIN/91477/2019","SEIAA 56 MIN 2019","Building stone Quarry of Sri.Siddegowda located at
Sy No. 88
Seebanahalli
Channapattana  Taluk,  
Ramanagara District, Karnataka","BUILDING STONE QUARRY OF SIDDEGOWDA","EC Granted","EC",NA
"166",6,"SIA/KA/IND2/20373/2016","SEIAA 39 IND 2016","AMRUT DISTILLERIES","AMRUT DISTILLERIES PVT LTD","EC Granted","EC",NA
"167",7,"SIA/KA/MIN/70785/2017","SEIAA 88 MIN 2017","Hirebannimatti Sand Mining Block - BLY—OSB-03 over an extent 27.18 Acres (11.00 ha) in Tungabhadra River Bed part of Sy. No - 296 in Hirebannimatti - Village, Huvina Hadagali – Taluk, Ballari – District, Karnataka of Sri Daneshwari Roadlines","SRI V R MANNANGI","EC Granted","EC",NA
"168",9,"SIA/KA/NCP/36119/2015","","Sy.No. 139,140, and 141,  Munnekolalu Village, Varthur Hobali, Bangalore East Taluk
Bangalore.","MS AKSHAYA BUILDERS","Delisted","EC",NA
"169",10,"SIA/KA/NCP/62125/2017","SEIAA 12 CON 2017","Court complex building","PUBLIC WORKS PORT AND INLAND WATER TRANSPORTS DEPARTMENT C & B (NORTH), DHARWAD, GOVT OF KARNATAKA","Rejection Letter Granted","EC",NA
"170",1,"SIA/KA/MIS/136813/2020","SEIAA 07 CON 2020","M/s. Karnataka Institute of Medical Sciences","M/S. KARNATAKA INSTITUTE OF MEDICAL SCIENCES (KIMS)","EC Granted - Processed offline","EC",NA
"171",2,"SIA/KA/IND2/55456/2018","SEIAA 14 IND (VIOL) 2018","M/s. Stereo Drugs Pvt. Ltd","M/S. STEREO DRUGS PVT. LTD","EC Granted","EC",NA
"172",3,"SIA/KA/MIS/55489/2020","","ITC Limited Redevelopment of  ITC campus Phase 2 project","CLEAN TECHNOLOGIES","EC Granted - Processed offline","EC",NA
"173",4,"SIA/KA/MIN/2928/2015","SEIAA 1244 MIN 2015","“Shahabad Stone Quarry” of  Sri. Sharanabasappa Sy No:49/1,  Madkal Village, Sedam Taluk, Gulbarga District, Karnataka","SRI SHARANABASAPPA","EC Granted","EC",NA
"174",5,"SIA/KA/MIN/2911/2015","SEIAA 1249 MIN 2015","“Building Stone Quarry” of   Sri.Rangaswamy S/o Jawaregowda Sy No: 83,  Yareborekaval Village, Hassan Taluk, Hassan District, Karnataka","RANGASWAMY","EC Granted","EC",NA
"175",9,"SIA/KA/MIN/2341/2015","SEIAA 1167 MIN 2015","“Building Stone Quarry” of  Sri P. Ravi Kumar","BUILDING STONE QUARRY OF SRI P RAVI KUMAR","EC Granted","EC",NA
"176",1,"SIA/KA/MIN/64196/2017","","Nitturu Sand Block-06","NITTUR SAND BLOCK","Delisted","EC",NA
"177",2,"SIA/KA/NCP/18361/2017","SEIAA 16 CON 2017","Proposed Expansion of Residential cum Commercial building project “The Magic Faraway Tree”.","M/S. TOTAL ENVIRONMENT BUILDING SYSTEMS PRIVATE LIMITED","EC Granted","EC",NA
"178",3,"SIA/KA/IND2/16773/2016","SEIAA 33 IND 2016","-1","CIPLA","Delisted","EC",NA
"179",4,"SIA/KA/MIN/91427/2019","SEIAA 24 MIN 2019","“Building Stone Quarry” (QL NO. 225) over an extent of 4-00 Acres at Sy No.11(Part), Jonnalakunte village, Chikkaballapura Taluk, Chikkaballapura District, Karnataka of M/s. Rock Aggregates","MS ROCK AGGREGATES","EC Granted - Processed offline","EC",NA
"180",5,"SIA/KA/MIN/91475/2019","SEIAA 60 MIN 2019","Building stone quarry of
Sri.H.D.Puttaswamy Sy. No-88,  Seebanahalli Village, Channapattna Taluk, Ramanagara District, Karnataka","BUILDING STONE QUARRY OF PUTTASWAMY","EC Granted","EC",NA
"181",6,"SIA/KA/NCP/29210/2015","","M/s. Welcome Foods Ltd","WELCOME FOODS LTD.","Delisted","EC",NA
"182",7,"SIA/KA/IND2/556/2013","SEIAA 26 IND 2016","IA/KA/IND2/27451/2013","YMS LABORATORIES PVT LTD","EC Granted","EC",NA
"183",8,"SIA/KA/MIN/30005/2015","","Proposed River Sand Quarry Block No 4 in Krishna River","IGEOSIS","Delisted","EC",NA
"184",9,"SIA/KA/MIN/1098/2015","SEIAA 971 MIN 2015","Channur Sand Quarry Block No 1 in Krishna River","MEMBER SECRETARY DISTRICT SAND MONITORING COMMITTE","EC Granted","EC",NA
"185",10,"SIA/KA/MIS/145739/2020","SEIAA 35 CON 2020","Proposed Residential Apartment","SOBHA LIMITED","WithdrawEC","EC",NA
"186",1,"SIA/KA/NCP/75381/2018","SEIAA 112 CON 2018","Development of Residential Apartment project","ESTELLA BUILDERS & DEVELOPERS PVT. LTD.,","EC Granted","EC",NA
"187",2,"SIA/KA/NCP/53118/2016","SEIAA 64 CON 2016","Proposed  Non-Residential Development Plan For Reddy Jana Sangha Institute Of Medical Sciences And Research Center  By 
Karnataka Reddy Jana Sangha
at Sy No: 26 and 27,Kasavanahalli Village, Varthur Hobali, Bangalore.","KARNATAKA REDDY JANA SANGHA","EC Granted","EC",NA
"188",5,"SIA/KA/MIS/166793/2020","SEIAA 116 CON 2020","Development of Residential Apartment project","M/S. SUMADHURA INFRACON PVT LTD","EC Granted - Processed offline","EC",NA
"189",6,"SIA/KA/MIN/168398/2020","SEIAA 308 MIN 2020","“Pink  Granite  Quarry” of  Sri. Yankanagowda B Patil","SRI. YANKANAGOWDA B PATIL","EC Granted - Processed offline","EC",NA
"190",7,"SIA/KA/MIN/4055/2015","SEIAA 1418 MIN 2015","“Building Stone Quarry” of  Suhas .I. Varur at Mishrikoti Village, Khalghatgi Taluk,  Dharwad District, QL area: 3-00 Acres","SUHAS I VARUR","EC Granted","EC",NA
"191",8,"SIA/KA/MIN/4024/2015","SEIAA 1416 MIN 2015","“Building Stone Quarry” of  Sri V Muniraju at Giddenahalli Village, Anekal Taluk, Bengaluru Urban District,","SRI V MUNIRAJU","EC Granted","EC",NA
"192",9,"SIA/KA/MIN/3784/2015","SEIAA 1394 MIN 2015","“Building Stone Quarry” of  Sri. Chandrashekar D.Kadam Sy No: 177/1(P),  Tirthikunde Village, Khanapur Taluk, Belgaum District, Karnataka","CHANDRASHEKAR D KADAM","EC Granted","EC",NA
"193",10,"SIA/KA/MIN/3526/2015","SEIAA 1324 MIN 2015","“Building Stone Quarry” of  G Prasad Reddy Sy No: 65 & 59 (P),  Gownapalli & Hosahudya Village, Bagepalli Taluk, Chikkabalapur District, Karnataka","G PRASAD REDDY","EC Granted","EC",NA
"194",3,"SIA/KA/MIN/144107/2020","SEIAA 118 MIN 2020","Building Stone (M-Sand) Quarry","M/S. RKB INFRAPROP PROVENTURES PVT. LTD.,","EC Granted - Processed offline","EC",NA
"195",4,"SIA/KA/NCP/49919/2016","SEIAA 31 CON 2016","Residential apartment at Sy.No.168, (Old Sy No 7 ), Ward No 160, Katha No 824/7/168
Hosakerehalli Village, Uttarahalli Hobali, Bangalore South Taluk,
Bangalore..","MS TATA HOUSING DEVELOPMENT COMPANY PVT LTD","EC Granted","EC",NA
"196",5,"SIA/KA/MIN/94228/2019","SEIAA 157 MIN 2019","“Building stone Quarry” over an extent of 2-10 Acres at Sy. No. 20/3, Reddyhalli Village, Mandikal Hobli, Chikkabalapur Taluk & District","SHANKAR GANESH","EC Granted","EC",NA
"197",6,"SIA/KA/MIN/94402/2019","SEIAA 118 MIN 2019","Chimmalgi Ordinary Sand Quarry over an extent 10-07 Acres (4.117 Hectares) in Patta Land at Sy. No. 103/1 & 103/2 Chimmalgi Village, Badami taluk, Bagalkote","SRI BHARMAPPA D PUJARI","EC Granted","EC",NA
"198",7,"SIA/KA/MIN/40084/2016","SEIAA 23 MIN 2016","Ordinary Sand Block BLY-3/2015","DISTRICT SAND MONITORING COMMITTEE BELLARY","EC Granted","EC",NA
"199",8,"SIA/KA/NCP/69978/2017","SEIAA 103 CON 2017","“Value Nest’ - Construction of Residential Apartments","IN-GROUP DEVELOPERS","EC Granted","EC",NA
"200",9,"SIA/KA/NCP/70143/2017","SEIAA 98 CON 2017","Proposed Commercial and Residential Development project by M/s. SBR Habitat LLP, Sy. No. 77, Katamnallur village, Bidarahalli Hobli, Bengaluru East","SBR HABITAT LLP","EC Granted","EC",NA
"201",10,"SIA/KA/MIS/112914/2019","","Proposed Residential Apartment","CASA GRANDE GARDEN CITY BUILDERS PRIVATE LIMITED","WithdrawEC","EC",NA
"202",1,"SIA/KA/NCP/84061/2018","SEIAA 156 CON 2018","Proposed Residential apartment Project","MS JRC PROJECTS","EC Granted","EC",NA
"203",2,"SIA/KA/NCP/42423/2016","","“Multi Tenanted Building (MTB-4 & 5)” project by M/s Information Technology Park Ltd, Sy.No.80,83,85,86 at Sadaramangala & Survey No 113/1, 113/2, 114/1, 114/3B, 116, 117, 118 and 119 at Pattandur  Agrahara  Village with subsequently allotted survey","MS INFORMATION TECHNOLOGY PARK LTD","Delisted","EC",NA
"204",3,"SIA/KA/NCP/42461/2016","SEIAA 10 CON 2016","M/s. G-Corp Spaces Pvt. Ltd. at Site No: 114-135, SHBCS Layout, Srinivagalu Amanikere, Begur Hobli, Bengaluru.","G CORP SPACES PVT LTD","EC Granted","EC",NA
"205",4,"SIA/KA/MIN/185421/2020","SEIAA 375 MN 2020","“Ornamental Stone (Grey Granite) and Building Stone Quarry” of   Sri K N Ramesh Babu","SRI K N RAMESH BABU","EC Granted - Processed offline","EC",NA
"206",5,"SIA/KA/MIS/185586/2020","SEIAA 146 CON 2020","‘ALTURA’ – Residential Project with Neighborhood Shops","LAND TRADES BUILDERS & DEVELOPERS","EC Granted - Processed offline","EC",NA
"207",6,"SIA/KA/MIS/32256/2017","SEIAA 160 CON 2018","Proposed Expansion of Mixed Use Development Project Comprising of Residential, Commercial Offices (SEZs) of M/s. L&T Construction Equipment Ltd. – Realty Division and Office, Retail, Multiplex Develop","L AND T CONSTRUCTION EQUIPMENTS LIMITED","EC Granted","EC",NA
"208",7,"SIA/KA/MIN/92052/2019","SEIAA 42 MIN 2019","“Pink Granite Quarry” over an extent of 4-08 Acre at part of Sy. No. 42, Mandikal Village & post, Chikkaballapura","HEMANTH KUMAR","EC Granted","EC",NA
"209",8,"SIA/KA/MIN/92211/2019","SEIAA 45 MIN 2019","Building stone quarry of
M/s  Someswara Stone Crusher
Located at Sy. No-25, Bennehalli Village, Ramanagara Taluk and  District,Karnataka","SOMESWARA STONE CRUSHER","EC Granted","EC",NA
"210",9,"SIA/KA/MIN/92219/2019","SEIAA 50 MIN 2019","“Building Stone Quarry” over an extent of 2-26 Acres at Sy. No.59 in Hosahudya Village, Bagepalli Taluk, Chikkaballapura District","BHARGAVA REDDY","EC Granted","EC",NA
"211",10,"SIA/KA/MIN/92348/2019","SEIAA 46 MIN 2019","“Building Stone Quarry” over an
extent of 3-20 Acres under Sy No: 94(P),
Nandanagenahalli village, Chikkabalapur Taluk, Chikkabalapur","M PRABHAKAR","EC Granted - Processed offline","EC",NA
"212",1,"SIA/KA/MIN/1139/2015","SEIAA 985 MIN 2015","Building Stone Quarry","U M KHAJI","EC Granted","EC",NA
"213",2,"SIA/KA/MIN/2158/2015","SEIAA 1145 MIN 2015","Building Stone","VS ENTERPRISES","EC Granted","EC",NA
"214",3,"SIA/KA/MIN/92659/2019","SEIAA 88 MIN 2019","“Building Stone Quarry” over an extent of 1-00 Acres at Sy No: 1/2, Gummanakolli Village, Somwarpet Taluk, Kodagu","SRI  NAGARAJU","EC Granted","EC",NA
"215",4,"SIA/KA/MIN/92768/2019","SEIAA 89 MIN 2019","“Building Stone Quarry” over an extent of 9-00 Acres at Sy. No. 39(P) in Kanivenarayanapura Village, Chikkaballapura Taluk, Chikkaballapura District, Karnataka","NANDI INDUSTRIES","EC Granted","EC",NA
"216",5,"SIA/KA/MIN/92770/2019","SEIAA 96 MIN 2019","“Building Stone Quarry” over an extent of 2-00 Acres at Sy No. 39, Kanivenarayanapura Village, Chikkaballapura Taluk, Chikkaballapura District, Karnataka","SRI GK ASHWATHAPPA","EC Granted","EC",NA
"217",6,"SIA/KA/MIN/2280/2015","SEIAA 1158 MIN 2015","River Sand Mining","DISTRICT SAND MONITORING COMMITTEE BELGAUM","EC Granted","EC",NA
"218",7,"SIA/KA/MIN/1331/2015","SEIAA 1006 MIN 2015","“Building Stone Quarry”  Sri. R. Mani","R MANI","EC Granted","EC",NA
"219",8,"SIA/KA/NCP/17174/2016","SEIAA 142 CON 2016","Development of Multi Level Car Parking  (MLCP)  for expansion of Intel’s SRR (Intel’s Sarjapur Ring Road) Campus at Deverabeesanahalli, Varthur, Hobli Block, Bangalore South Taluka, Bangalore Urban District, Karnataka","INTEL TECHNOLOGY INDIA PVT LTD","EC Granted","EC",NA
"220",9,"SIA/KA/NCP/74149/2018","","Office (IT/ITES) Building at Sy No.71, Plot NO.l2,
2nd Phase, Doddanekkundi Indsutrial Area, Marathahalli Hobli, Bengaluru","MS  MARUTHI ELECTRODES PVT LTD","DELETE","EC",NA
"221",10,"SIA/KA/NCP/56995/2016","SEIAA 102 CON 2016","SANKALP TEMPLE TREES","SANKALP CONSTRUCTIONS PVT LTD","EC Granted","EC",NA
"222",1,"SIA/KA/NCP/3762/2015","SEIAA 179 CON 2015","Proposed  Expansion   of  Residential Apartments & project By M/s. SNN Builders Pvt Ltd  Katha No10,51/1, Sy.No 51/2A, 59/2 & 60, Begur-Koppa Main Road Yelenahalli  Village, Begur Hobali Bangalore South   Taluk.","SNN BUILDERS PVT LTD","EC Granted","EC",NA
"223",2,"SIA/KA/NCP/1468/2015","SEIAA 136 CON 2015","Proposed office building for NRN Holdings Pvt ltd","NRN HOLDINGS PVT LTD","EC Granted","EC",NA
"224",3,"SIA/KA/NCP/2362/2015","SEIAA 148 CON 2015","Proposed Expansion of Industrial Building Construction Project","L AND T CONSTRUCTION EQUIPMENT LIMITED","EC Granted","EC",NA
"225",4,"SIA/KA/NCP/72984/2018","SEIAA 31 CON 2018","EC for construction  Commercial Project at Katha No:146/154-A carved out of Sy Nos. 327/1 and 327/2, Bommasandra  Village, Attibele Hobali, Bangalore","NILGIRI  DAIRY","EC Granted","EC",NA
"226",5,"SIA/KA/MIN/91464/2019","SEIAA 86 MIN 2019","“Building Stone Quarry” over an extent of 2-00
Acres at Sy No.39(Part), Kanivenarayanapura
village, Chikkaballapura Taluk, Chikkaballapura
District (QL no.729)","MS S C B ENTERPRISES","EC Granted","EC",NA
"227",6,"SIA/KA/MIN/90446/2019","SEIAA 02 MIN 2019","“Building Stone Quarry” over an extent of 3-00
Acre at Sy No: 03(P), Mallanakatte Village,
Chitradurga Taluk, Chitradurga District,
Karnataka","SRI A M MARULARADHYA","Rejected - Processed offline","EC",NA
"228",7,"SIA/KA/MIN/93081/2019","SEIAA 170 MIN 2019","uchangidurga building stone quarry","SRINIVAS BASAPATHI","EC Granted","EC",NA
"229",8,"SIA/KA/MIN/201319/2021","SEIAA 117 MIN 2021","“Menasagi Ordinary Sand Quarry”of M/s Eesha Sand Miners","M/S EESHA SAND MINERS","EC Granted","EC",NA
"230",9,"SIA/KA/MIN/24121/2018","SEIAA 30 MIN (VIOL) 2018","Naganapur Limestone Mine","HUGAR","Delisted","EC",NA
"231",10,"SIA/KA/MIN/160767/2020","SEIAA 220 MIN 2020","Pink Granite Quarry","SRI. M.M. MUDGAL","EC Granted - Processed offline","EC",NA
"232",1,"SIA/KA/NCP/63470/2017","","Proposed  Residential Apartments  project By
M/s.  SNN PROPERTIES LLP
At Survey No.  46/3C,51,52/3,52/4,54/3  
Neraluru  Village.
Attibele  Hobali
Anekal  Taluk
Bangalore-560068","SNN BUILDERS PVT LTD","Delisted","EC",NA
"233",2,"SIA/KA/MIN/34335/2015","SEIAA 1577 MIN 2015","“Shahabad Stone Quarry” over an extent of 2-00 Acres at Sy No. 31/3, Kamarawadi Village, Chittapur Taluk, Kalburgi District, Karnataka","SRI GANESH","EC Granted","EC",NA
"234",3,"SIA/KA/MIN/17247/2016","SEIAA 167 MIN 2016","SIA/KA/MIN/53536/2016","MS YERRITHATHA MINING COMPANY","Rejection Letter Granted","EC",NA
"235",4,"SIA/KA/MIN/184535/2020","SEIAA 346 MN 2020","“Multi-Colour Granite Quarry” of Sri M. N. Manjunath","SRI M. N. MANJUNATH","Delisted","EC",NA
"236",5,"SIA/KA/MIN/29865/2015","","-1","VICTOR TECH SOLUTION","Delisted","EC",NA
"237",6,"SIA/KA/NCP/29882/2015","","Navya","ENGINEERS INDIA LIMITED","Delisted","EC",NA
"238",7,"SIA/KA/MIN/30031/2015","","Proposed Harapanahalli Building Stone Quarry of M Nagabhushan","IGEOSIS","Delisted","EC",NA
"239",8,"SIA/KA/MIN/218523/2021","SEIAA 300 MIN 2021","“Building Stone Quarry” of  M/s. J. J. Mines, Prop: Sri. L. J. Ramdev","""BUILDING STONE QUARRY"" OF M/S. J.J. MINES","Delisted","EC",NA
"240",9,"SIA/KA/MIS/64534/2021","SEIAA 52 IND 2021","M/s. Prajwal BMW Management Systems (A unit of V V Incin Solutions Private Limited)","M/S. PRAJWAL BMW MANAGEMENT SYSTEMS (A UNIT OF V.V INCIN SOLUTIONS PRIVATE LIMITED)","EC Granted","EC",NA
"241",10,"SIA/KA/MIN/224193/2021","SEIAA 360 MIN 2021","“Building Stone Quarry” of  Sri. Dinesh Shetty","SRI. DINESH SHETTY","Delisted","EC",NA
"242",1,"SIA/KA/MIS/213013/2021","SEIAA 77 CON 2021","Proposed Construction of Commercial Building Project by M/s. Bagmane Developers Pvt. Ltd.","BAGMANE DEVELOPERS PRIVATE LTD","EC Granted","EC",NA
"243",2,"SIA/KA/MIN/171539/2020","SEIAA 335 MIN 2020","“Building Stone Quarry” of  Sri K. K. Sathyaraj","SRI K. K. SATHYARAJ","Delisted","EC",NA
"244",3,"SIA/KA/MIS/219573/2021","SEIAA 85 CON 2021","Proposed Residential Development Project","M/S. G M INFINITE DWELLING (INDIA) PVT. LTD.,","EC Granted","EC",NA
"245",4,"SIA/KA/MIN/219719/2021","SEIAA 309 MIN 2021","Building Stone Quarry Project","RAJU. K","EC Granted","EC",NA
"246",5,"SIA/KA/MIS/271637/2022","SEIAA 57 CON 2022","Proposed Commercial / Residential Apartment Building by M/s. United Developers","UNITED DEVELOPERS","EC Granted","EC",NA
"247",6,"SIA/KA/IND2/43280/2018","SEIAA 22 IND (VIOL) 2018","EXISTING AND PROPOSED EXPANSION OF BULK DRUGS & INTERMEDIATES PRODUCTS","SN II ASYMMETRIX PVT LTD","EC Granted - Processed offline","EC",NA
