"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"467",2,"SIA/UK/MIN/439944/2023","EC-01(06)/2023","MINOR MINERAL (SAND, BAJRI AND BOULDER) FROM THE RIVER BED OF DABKA RIVER","UTTRAKHAND VAN VIKAS NIGAM","EC Granted","EC",NA
"468",3,"SIA/UK/MIS/42439/2016","E.C- 8(60)/2016","Construction of Proposed District Court Complex at Village-Uddiwala Karanpur, Pargana-Central Doon, Haridwar Road, Tehsil & District- Dehradun, Uttarakhand.","MS NBCC","EC  has been Granted Manually","EC",NA
"469",4,"SIA/UK/IND2/86497/2018","E.C  -9(08)/2018","Environmental Clearance for Proposed Installation of Green insulated DG Set and Enhancement of Man Power in the existing Complex to manufacture Shoe Soles, Footwear& Parts thereof (Capacity – 86.10 Lac pairs/Annum)","SOL TEC","Under examination of SEAC manually process","EC",NA
"470",5,"SIA/UK/MIN/32305/2015","E.C 1-(782)/2015","Proposed Paily Soapstone Mine, Area - 4.8 Ha. At Village - Paily, District - Almora, Uttarakhand","UTTARANCHAL GRAMIN VIKAS SAMITI PAILY SOAPSTONE MINE AT VILLAGE PAILY DISTRICT ALMORA UTTARAKHAND","EC  has been Granted Manually","EC",NA
"471",6,"SIA/UK/MIN/87194/2018","E.C  -1(23)/2018","Mahadev Singh Gangari (Matali-2)","MAHADEV SINGH GANGARI","Under examination of SEAC manually process","EC",NA
"472",7,"SIA/UK/MIN/90490/2019","E.C- 1(63)/2019","M/s Gucheti Mines Partner, soapstone projects","GUCHETI MINES","Under examination of SEAC manually process","EC",NA
"473",8,"SIA/UK/IND/30712/2015","1-(747)/2015","M/s. Intacto
Manufacturing of Pharmaceutical 
Formulations","INTACTO","EC  has been Granted Manually","EC",NA
"474",9,"SIA/UK/MIN/405838/2022","EC-01(40)/2023","Proposed Soapstone Mine (Area 3.77 ha) at Village Mahat Gaon, Tehsil & District Bageshwar, Uttarakhand by Shri Kailash Chand Joshi","SOAPSTONE MINE","For further consideration(SEAC)","EC",NA
"475",10,"SIA/UK/INFRA2/444917/2023","EC-08(38)/2023","Proposed group housing project by  Mr.  Amit  Agarwal  and  Mr.  Anuj  Agarwal  both  s/o  late  Sh.  Naveen  Aggarwal, situated at Tarla  Nagal  Pargana  Parwadoon  ,  Tehsil  Sadar District. Dehradun, Uttarakhand","ANUJ AGGARWAL","EC Granted","EC",NA
"476",1,"SIA/UK/IND2/453274/2023","EC-05(03)/2023","Proposed expansion of Sugar unit from 6250 TCD to 8000 TCD without change in existing co gen power capacity – 26.0 MW existing industry premises at village- Dahiyaki, Khundi, Kulchandi, Mundiaki, Tehsil-Roorkee & District– Haridwar, Uttarakhand","UTTAM SUGAR MILLS LIMITED","Under examination of SEIAA after SEAC","EC",NA
"477",2,"SIA/UK/MIN/30685/2015","1-(753)/2015","Vinita Singh","VINITA SINGH","Accepted By SEAC","EC",NA
"478",3,"SIA/UK/IND2/28863/2017","","Construction of additional tankage for ethanol (2x1000 KL) and biodiesel (1x1200 KL) at Roorkee Terminal, Plot no. 4, UASIDC Landhora Industrial Area, Roorkee, District Haridwar, Uttarakhand","INDIAN OIL CORPORTION LTD MARKETING DIVISION UPSOII","Pending at PP due to eds","EC",NA
"479",4,"SIA/UK/INFRA2/427038/2023","EC-09(42)/2023","Environmental Clearance for Proposed Enhancement in Production Capacity of Manufacture of Flip Flop i.e Slippers, Sandals  and Parts thereof in the existing Complex","SOL TEC","EC Granted","EC",NA
"480",5,"SIA/UK/INFRA2/426299/2023","EC-09(44)/2023","Environmental Clearance for Proposed expansion of manufacturing of Shoe component in the existing Complex by M/s Fabsol (A Unit of Mochiko Shoes Pvt. Ltd.)","FABSOL","EC Granted","EC",NA
"481",6,"SIA/UK/MIN/30720/2015","1-(749)/2015","Prior Environmental Clearance for Proposed Extraction / Collection of Sand, Bajri & Boulders from Kosi River Bed (Mining Lease Area- 1.026 Hectare) at Village– Sethi Bhandar (Sethi Majhgaon Sethi Dharkot), Tehsil – Betalghat, District – Nainital, Ut","DIVYA PRAKASH RAWAT","EC  has been Granted Manually","EC",NA
"482",7,"SIA/UK/IND2/87700/2018","E.C  -5(01)/2018","Environment Clearance for change in location of existing PU Foam manufacturing and seat assembly unit from plot no. 35, Sector-4 to Plot no. 11, Sector-10  SIDCUL, IIE Pantnagar, Rudrapur Distt.-U.S. Nagar by M/s Harita Seating Systems Limited.","HARITA SEATING SYSTEMS LIMITED","Under examination of SEAC manually process","EC",NA
"483",8,"SIA/UK/IND3/420264/2023","EC-09(33)/2023","UTHIKA LABORATORIES PRIVATE LIMITED","UTHIKA LABORATORIES PRIVATE LIMITED","EC Granted","EC",NA
"484",3,"SIA/UP/IND3/226905/2021","No Increase Pollution Load","SARVEAR PHARMACEUTICALS UA","SARVEAR PHARMACEUTICALS UA","","NIPL",NA
"485",4,"SIA/UP/IND/300923/2023","No Increase Pollution Load","Proposed Expansion in Cement production capacity of existing standalone Clinker Grinding Unit from 2.0 to 2.5 Million TPA by UltraTech Cement Ltd Unit Roorkee Cement Works","M/s. UltraTech Cement Ltd.","","NIPL",NA
"486",5,"SIA/UP/IND3/218289/2021","No Increase Pollution Load","ESTER INDUSTRIES LTD.","ESTER INDUSTRIES LTD.","","NIPL",NA
"487",6,"SIA/UP/IND2/284952/2022","No Increase Pollution Load","Proposed Change in Raw Material Mix and Enhancement in Production Capacity by Distillery Unit of Uttam Sugars Mills Ltd. at Village Libberheri District Hardwar","UTTAM SUGAR MILLS LIMITED","","NIPL",NA
"488",7,"SIA/UP/IND/302812/2023","No Increase Pollution Load","Proposed Expansion in Cement production capacity of existing standalone Clinker Grinding Unit from 2.0 to 2.5 MTPA along with change of product mix for manufacturing of OPC and PPC Cement","M/s. UltraTech Cement Ltd.","","NIPL",NA
"489",1,"SIA/UK/MIN/200798/2021","EC-01(162)/2021","Siloni RBM Project","YOGENDRA PAL","EC Granted","EC",NA
"490",3,"SIA/UK/MIN/237257/2021","EC-01(227)/2021","Silica Sand Mine","MS GOLD PLUS GLASS INDUSTRY LTD","EC Granted","EC",NA
"491",5,"SIA/UK/MIN/143677/2020","EC-1(144)/2020","Proposed Digging/ Excavation of “Brick Earth” for brick manufacturing from lease area of M/s Mahalaxmi Bricks Field at Village & Post  Thaska Tehsil -Roorkee  Dist- Haridwar, Uttarakhand.","MAHALAXMI BRICKS FIELD","Delisted","EC",NA
"492",8,"SIA/UK/MIS/202962/2021","E.C- 8(31)/2021","Hotel Project of M/s the Classio","THE CLASSIO","EC Granted","EC",NA
"493",9,"SIA/UK/MIN/45747/2019","EC-1(36)/2018","Mining of Soapstone from Lease Area (2.915 Ha.) at Village- Surkaligaon, Tehsil- Dugnakuri, District-Bageshwar, Uttarakhand","SAI MINES AND MINERALS","EC Granted","EC",NA
"494",1,"SIA/UK/NCP/165452/2020","E.C- 09(62)/2020","Environment Clearance for change in location and increase in production of the existing unit along with painting facility for assembling of Bicycles, Tricycles and Health Equipment’s by M/s Ampa Cycles Pvt. Ltd.","AMPA CYCLES PVT LTD","EC Granted","EC",NA
"495",7,"SIA/UK/MIS/145689/2020","EDS for Ecological Sensitivity Certificate from Ut","Proposed Hotel Project at Mauza Malsi,Pargana Pachhawa Doon ,District Dehradun.","AMARJEET SINGH & PARVINDER PREET SINGH","Accepted By SS(SEIAA)","EC",NA
"496",8,"SIA/UK/MIS/61760/2021","","Sanitary Landfill At Tehsil Joshimath, Chamoli District, Uttarakhand","NAGAR PALIKA PARISHAD JOSHIMATH","Pending at PP due to eds","EC",NA
"497",9,"SIA/UK/MIN/143357/2020","EC-1(142)/2020","Proposed Digging/ Excavation of “Brick Earth” for brick manufacturing from lease area of M/s Royal Bricks Field at Village- Nathu khedi – Manglaur Road, Tehsil - Roorkee, Distt.- Haridwar (Uttarakhand","ROYAL BRICKS FIELD","Delisted","EC",NA
"498",10,"SIA/UK/MIN/140824/2020","EDS for LoI,approved mining plan and Ecological Se","Sirala Soapstone Mine","SIRALA SOAPSTONE MINE","Accepted By SS(SEIAA)","EC",NA
"499",5,"SIA/UK/IND2/43751/2019","E.C- 09(44)/2019","Environmental Clearance of Proposed installation of Polyurethane (PU) Insulation Unit by M/s Cello Industries at Plot No. – 1, Sector No. – 2, IIE, “SIDCUL”, Ranipur, Haridwar, Uttarakhand","CELLO INDUSTRIES","Under examination of SEAC manually process","EC",NA
"500",7,"SIA/UK/MIN/125944/2019","EC-1(114)/2019","Dhuroli RBM Project","NEETIKA CHAUHAN","EC Granted","EC",NA
"501",3,"SIA/UK/MIN/42845/2018","EC-1(8)/2018","Mining of Soapstone from Lease Area (17.824 Ha.)  at Village- Devli, Tehsil- Kanda, District-Bageshwar, Uttarakhand by M/s Devbhoomi Mines","DEVBHOOMI MINES","EC Granted - Processed offline","EC",NA
"502",5,"SIA/UK/MIN/63084/2021","EC-01(168)/2021","Proposed Soapstone Mine (Area 15.304 ha) at Village Kabhata Tehsil Kanda & District Bageshwar Uttarakhand byM/s Devbhoomi Mines","M/S DEVBHOOMI MINES","EC Granted","EC",NA
"503",9,"SIA/UK/MIN/63387/2021","EC-01(164)/2021","Proposed Khuldoari Baldoari Soapstone Mine (Area: 35.08 ha.) at Village Khuldoari Baldoari, Tehsil & District:Bageshwar, Uttarakhand by M/s Sunshine and Minerals","MS SUNSHINE AND MINERALS","EC Granted","EC",NA
"504",10,"SIA/UK/IND2/193550/2021","EC-9(71)/2021","M/s Ved lifesavers Pvt. Ltd, Manufacturing of Pharmaceutical Formulations (area 8552 sqm) at A-3 Sara Industrial Estate Area Rampur, Selaqui, Dehradun Uttarkhand","VED LIFESAVERS PVT LTD","EC Granted","EC",NA
"505",5,"SIA/UK/MIN/39027/2019","E.C 01(85)/2019","Kailash Rawat Dubda","KAILASH RAWAT DUBDA","Under examination of SEAC manually process","EC",NA
"506",7,"SIA/UK/MIS/253395/2022","EC-09(08)/2022","Environmental Clearance for proposed establishment of Stone Crusher Plant along with DG set by ARK Associates at Village Abdulapur Rajawala, Tehsil Vikasnagar, District Dehradun, Uttarakhand","ANKUSH ROUTHAN","EC Granted","EC",NA
"507",9,"SIA/UK/NCP/106180/2019","E.C-9(34)/2019
It was decided in the 9th meeting","Environment Clearance for short term establishment (One year Only) of proposed Hot Mix Plant, DG set and Mobile Jaw Stone Crusher for construction of NH-72 in the State of Uttarakhand by Atlas-NKC JV","ATLAS NKC JV","Under examination of SEAC manually process","EC",NA
"508",2,"SIA/UK/IND3/229038/2021","EC-09(90)/2021","M/s Eureka Forbes Limited situated at Plot No: 3946, 3961, 3962, Lal tappar Industrial Area Majri Grant, Haridwar Highway, Tehsil Rishikesh Dehradun -248140","EUREKA FORBES LIMITED","EC Granted","EC",NA
"509",2,"SIA/UK/MIN/200422/2021","EC-01(170)/2021","Mallakote RBM Project","MALLAKOTE RBM PROJECT","EC Granted","EC",NA
"510",4,"SIA/UK/MIN/53836/2018","EC-1(44)/2018","Ghuni Soap- Stone Mining Project","SHRI MOHAN SINGH RAWAT","EC Granted","EC",NA
"511",3,"SIA/UK/IND2/38027/2001","E.C 06(01)/2018","Capacity Expansion of LPG Bottling Plant from 450 MT to 1350 MT, Landura, Dist: - Haridwar, Uttarakhand","BPCL LPG BOTTLING PLANT, ROORKEE","Under examination of SEAC","EC",NA
"512",1,"SIA/UK/NCP/71181/2017","","Construction of Vidhan Sabha Bhawan and Allied Works at Gairsain, District Chamoli, Uttarakhand","NATIONAL BUILDINGS CONSTRUCTION CORPORATION LIMITED","Delisted","EC",NA
"513",2,"SIA/UK/IND2/87139/2018","E.C  -9(06)/2018","Environmental Clearance for Proposed
Expansion of production capacity of
Shoes, Enhancement of Man Power &
Installation of Green Insulated DG Set in
the Existing Complex by M/s Mochiko
Shoes Pvt Ltd (Unit 3)","M/S MOCHIKO SHOES PVT. LTD","Under examination of SEAC manually process","EC",NA
"514",3,"SIA/UK/MIN/231631/2021","EC-01(217)/2021","Radikhuti RBM Mining Project","RADIKHUTI RBM MINING PROJECT","EC Granted","EC",NA
"515",5,"SIA/UK/MIN/137875/2020","EC- 1(139)/2020","Mining of Sand, Bajri and Boulder (Minor Mineral) from Tons river bed in  Sandra range, Bainol Beet, Compartment No. 15 & 16,  Tehsil – Mori, Distt:- Uttarkashi, Uttarakhand","M/S SJVN LIMITED","EC Granted","EC",NA
"516",6,"SIA/UK/MIN/54343/2019","EC-01(68)/2019","Mining of Proposed Banstoli Rajoli Soapstone Mine from Lease Area (4.933 Ha.) at Village - Banstoli Rajoli, Tehsil – Kanda, District - Bageshwar, Uttarakhand","BANSTOLI RAJOLI SOAPSTONE","EC Granted","EC",NA
"517",8,"SIA/UK/MIN/126406/2019","EC-1(126)/2019","Badkholu RBM Project","VIJAY JOSHI","EC Granted","EC",NA
"518",9,"SIA/UK/IND2/39498/2018","EC- 5(9)/2019","Establishment of Molasses based distillery capacity 50 KLD alongwith Co gen power - 3 MW, village - Khundi, Libberheri, Tehsil - Roorkee, District : Haridwar (Uttarakhand) of M/s Uttam Sugar Mills Lim","UTTAM SUGAR MILLS LTD","Under examination of SEAC manually process","EC",NA
"519",1,"SIA/UK/MIS/210280/2021","EC-08(38)/2021","Environmental Clearance for the Proposed Construction of Shopping Mall cum Multiplex & Hotel Facility by M/s Pacific Development Retail Private Limited located at New Khasra No. 47 (Khata Khatoni No. 00551, Fasli Year 1420 To 1425), Mohkampur Khurd,","M/S PACIFIC DEVELOPMENT RETAIL PRIVATE LIMITED","EC Granted","EC",NA
"520",3,"SIA/UK/MIS/120801/2019","E.C- 08(18)/2019","Environmental Clearance of Group Housing Project “Green View Blossom” by M/s Phool Chand Infrastructure Pvt. Ltd. located at Khasra No. 517, 518 & 384, Dhoran Khas Pargana Parwadoon, District Dehradun","GREEN VIEW BLOSSOM","Delisted","EC",NA
"521",4,"SIA/UK/MIN/50307/2018","EC-1(52)/2018","Mining of Soapstone from Lease Area (2.022 Ha.) at Village- Surkaligaon, Tehsil- Dugnakuri, District-Bageshwar, Uttarakhand","SHRI MANOJ KUMAR SHAH","EC Granted","EC",NA
"522",10,"SIA/UK/MIN/234410/2021","EC-01(214)/2021","Nainichak May Paach Chawk,Patti Unchakot  sand bajri boulder mining project","BHADUR SINGH JAIDA","Deferred by SEAC","EC",NA
"523",2,"SIA/UK/MIN/55594/2019","EC-1(79)/2019","Ghuni Soapstone Mining (43.524 Ha.)","GHUNI SOAPSTONE MINING (43.524 HA)","EC Granted","EC",NA
"524",3,"SIA/UK/NCP/97103/2019","E.C- 9(25)/2019","","AKSHAYA PATRA FOUNDATION","Under examination of SEAC","EC",NA
"525",4,"SIA/UK/MIN/32236/2019","E.C- 01(108)/2019","Purwala Birsangpur Sand, Bajri and Boulder Mining Project","SMT SUMAN","Under examination of SEAC manually process","EC",NA
"526",8,"SIA/UK/MIS/282949/2022","EC-09(29)/2023","Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by Shri Balaji Stone Aggregates Karimpur at Khasra No.162Kha, 163Kha, 164, 167, 168Da, 169Kha, 165, 166Ka, 135Ka, 136Ka Mi, 137, 138Ka Village","SHRI BALAJI STONE AGGREGATES","EC Granted","EC",NA
"527",10,"SIA/UK/MIS/32870/2019","E.C-8(15)/2019
Violation Case-
It was decided in","THE PEARL GRAND","THE PEARL GRAND ( A UNIT OF M/S OM PRAKASH & SONS)","EC Granted","EC",NA
"528",1,"SIA/UK/NCP/59978/2016","","HIG Housing scheme","MDDA","Delisted","EC",NA
"529",2,"SIA/UK/INFRA2/405514/2022","","Environment Clearance of proposed stone crusher, screening plant ,Mobile Stone Crusher , mobile screening plant , hot mix plant ready mix plant at Khasra no. 112,75,78,113 Village Center hop town , Tehsil – Vikasnagar, District – Dehradun (Uttarakhand). By AISHA TRADERS","MOHD AHASAN","Pending at PP due to eds","EC",NA
"530",3,"SIA/UK/INFRA2/453509/2023","EC-09(89)/2023","M/s. Punjab Kesari Publishing House Private Limited","PUNJAB KESARI PUBLISHING HOUSE PRIVATE LIMITED","EC Granted","EC",NA
"531",4,"SIA/UK/MIN/89229/2018","E.C   -1(50)/2019","Ukroli Sand,Bajri & Boulders Mine","PRIYA AGARWAL","Under examination of SEAC manually process","EC",NA
"532",1,"SIA/UK/MIS/267587/2022","","Atul Rahi Design Pvt. Ltd","ATUL RAHI DESIGN PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"533",3,"SIA/UK/MIN/91070/2019","E.C- 1(64)/2019","Jagthali Bageena Soapstone Mines","JAGTHALI BAJEENA","Under examination of SEAC manually process","EC",NA
"534",4,"SIA/UK/MIN/34110/2015","1-(790)/2015","Amandeep Singh",".............","EC  has been Granted Manually","EC",NA
"535",5,"SIA/UK/IND3/438831/2023","EC-09(76)/2023","CRIS PHARMA INDIA LIMITED","CRIS PHARMA INDIA LIMITED","EC Granted","EC",NA
"536",8,"SIA/UK/MIN/61109/2019","EC-1(107)/2019","M/s Pagana Soapstone Mines & Minerals at Village- Pagana, Tehsil- Kafaligair, District- Bageshwar, Uttarakhand","PAGANA SOAPSTONE MINING II","EC Granted","EC",NA
"537",2,"SIA/UK/MIN/222984/2021","EC-01(196)/2021","CHAR RBM MINING PROJECT","CHAR MINING PROJECT","For further consideration(SEAC)","EC",NA
"538",9,"SIA/UK/MIS/127832/2019","E.C- 09(48)/2019","Goodwill Plastic Industries","GOODWILL PLASTIC INDUSTRIES","EC Granted","EC",NA
"539",6,"SIA/UK/MIN/33494/2015","1-(788)/2015","Proposed Jharkot Soapstone Mine Area 1.20 ha. at Village- Jharkot, Tehsil & District- Bageshwar Uttarakhand.","JHARKOT SOAPSTONE MINE","EC  has been Granted Manually","EC",NA
"540",7,"SIA/UK/MIN/90159/2018","E.C   -1(37)/2019","“Soapstone Mining Project”, Area- 1.14 Ha at Village- Papaun, Tehsil- Bageshwar, District- Bageshwar, State- Uttarakhand of Mr. Anand Singh Kalakoti","MR. ANAND SINGH KALAKOTI","EC Granted - Processed offline","EC",NA
"541",8,"SIA/UK/INFRA2/445778/2023","EC-09(82)/2023","Environmental Clearance for Proposed Pharmaceutical Formulation Unit by M/s Verve Human Care Laboratories (A unit of Venor Pharma Limited).","VENOR PHARMA LIMITED","EC Granted","EC",NA
"542",9,"SIA/UK/MIN/37934/2016","E.C 1-(797)/2016","Extraction / Collection of Soapstone from Uneven agricultural Land","MAHIPAL SINGH DANGI","EC  has been Granted Manually","EC",NA
"543",1,"SIA/UK/INFRA2/442165/2023","EC-08(16)/2023","Affordable housing project under violation by M/s Grip Construction Pvt. Ltd.","GRIP CONSTRUCTIONS PRIVATE LIMITED","EC Granted","EC",NA
"544",2,"SIA/UK/MIN/85036/2018","E.C  -1(16)/2018","Mining of Sand, Bajri and Boulder from Gaula Riverbed at Khasra No. 2519 A over an area of 6.00 ha with Production Capacity of 1.32 Lakhs TPA.","SHRI SATAYENDRA KUMAR SINGH","Under examination of SEAC manually process","EC",NA
"545",3,"SIA/UK/MIN/31671/2015","1_(761)/2015","Soapstone Mining from Uneven Agricultural Land","UMMED SINGH KALAKOTI","EC  has been Granted Manually","EC",NA
"546",1,"SIA/UK/MIN/444767/2023","EC-01(10)/2023","M/s Agari Minerals Syunebad","BHANU PRATAP","EC Granted","EC",NA
"547",2,"SIA/UK/INFRA2/424606/2023","EC-08(18)/2023","AROGYAM EDUCATIONAL TRUST","AROGYAM EDUCATIONAL TRUST","EC Granted","EC",NA
"548",3,"SIA/UK/IND2/30743/2017","E.C 5(4)/2019","M/s. NAARI Pharma Pvt. Ltd.","M/S. NAARI PHARMA PVT.LTD.","Under examination of SEAC manually process","EC",NA
"549",4,"SIA/UK/IND1/422095/2023","EC-03(01)/2023","M/s Radiant Bar (P) Limited at Plot No. A-1/2, UPSIDC Industrial Area, Village Landhaura, Tehsil Roorkee, District Haridwar, Uttarakhand.","MUHAMMAD IBRAHEEM","Rejected by SEAC","EC",NA
"550",5,"SIA/UK/MIN/32288/2015","1-(783)/2015","Proposed Mineral Soapstone, 4.203 Ha, At Village - Bamdoli, Tehsil - Didihat, District- Pithoragarh, Uttarakhand.","MANOJ SAHNI PROPOSED MINERAL SOAPSTONE AT VILLAGE BAMDOLI TEHSIL DIDIHAT DISTRICT PITHORAGARH UTTARAKHAND","EC  has been Granted Manually","EC",NA
"551",6,"SIA/UK/MIN/231389/2021","EC-01(206)/2021","Meravarana sand bajri Boulder Mining Project","PUNEET KUMAR GOYAL","EC Granted","EC",NA
"552",10,"SIA/UK/MIN/89331/2018","E.C   -1(49)/2019","Ukroli Sand, Bajri & Boulders Mine, 3.183 Ha","PRIYA AGARWAL","EC Granted - Processed offline","EC",NA
"553",7,"SIA/UK/IND3/230748/2021","EC-05(24)/2021","Environmental Clearance for proposed Manufacturing of Pressure Sensitive Adhesive by M/s Focus Polymers & Emulsion Private Limited (Unit - 2) at Plot No. 12, Shiva Ganga Industrial Area, Tehsil Bhagwanpur, District Haridwar – 267661, Uttarakhand","FOCUS POLYMER & EMULSION PVT LTD","EC Granted","EC",NA
"554",9,"SIA/UK/MIN/143431/2020","EC-1(143)/2020","Proposed Digging/ Excavation of “Brick Earth” for brick manufacturing from lease area of M/s Heera Ent Udhyog Village & Post Jainpur Jhanjheri, Tehsil – Roorkee, Dist- Haridwar, Uttarakhand.","HEERA ENT UDHYOG","Delisted","EC",NA
"555",5,"SIA/UK/NCP/105492/2019","E.C-9(32)/2019","Environment Clearance for proposed installation of Rendering Plant to manufacture Poultry feed and Installation of Oil fired boiler (Capacity – 600 kg per hour) & Green insulated DG Set (250 KVA x 02","VENKYS INDIA LIMITED","Under examination of SEAC manually process","EC",NA
"556",8,"SIA/UK/NCP/193895/2021","EC-9(70)/2021","Ms Girdhari Motors Private Limited, Yash Ford (Sales & Services)","GIRDHARI MOTORS PVT. LTD. ( YASH FORD)","EC Granted","EC",NA
"557",9,"SIA/UK/MIN/55055/2019","EC-01(59)/2019","Bajina Soapstone Mine","BAJINA SOAPSTONE MINE","EC Granted","EC",NA
"558",10,"SIA/UK/MIS/231016/2021","EC-09(91)/2021","Environmental Clearance for establishment of proposed Mobile Stone Crusher Plant along with DG set by MAX-HES (JV)at Village Chandernava 2, Shivpuri Range, Rishikesh Tehsil Narendernagar, District Tehri Garhwal, Uttarakhand.","MAX-HES (JV)","EC Granted","EC",NA
"559",9,"SIA/UK/MIN/31658/2015","1_(769)/2015","River Bed Mining","RIVER BED MINING","EC  has been Granted Manually","EC",NA
"560",10,"SIA/UK/IND3/451584/2023","EC-09(84)/2023","HEMA LABORATORIES PVT. LTD.","HEMA LABORATORIES PVT LTD","EC Granted","EC",NA
"561",2,"SIA/UK/MIN/127448/2019","","Maithara Soapstone Project","MAITHARA SOAPSTONE PROJECT","Delisted","EC",NA
"562",6,"SIA/UK/NCP/139652/2020","E.C - 09(54)/2020","Environmental Clearance for Proposed Installation of Green insulated DG Set and Enhancement of Man Power in the existing Complex to manufacture Flip Flop i.e. Slippers & Sandals (Capacity – 18.0 Lac p","SOL TEC","EC Granted","EC",NA
"563",7,"SIA/UK/MIS/113749/2019","E.C- 09(39)/2019","Dehradun Premier Motors Pvt. Ltd. ( Mahindra)","DEHRADUN PREMIER MOTORS PVT. LTD.","Delisted","EC",NA
"564",8,"SIA/UK/MIN/37736/2019","E.C 01(86)/2019","Kailash Rawat Khairad","KAILASH RAWAT  KHAIRAD","Under examination of SEAC manually process","EC",NA
"565",1,"SIA/UK/INFRA1/451173/2023","","Integrated Industrial Estate (IIE) Sitarganj Part II (B)","STATE INFRASTRUCTURE AND INDUSTRIAL DEVELOPMENT CORP. OF UTTARAKHAND LTD.","Under examination of SEIAA","EC",NA
"566",2,"SIA/UK/IND/29866/2018","E.C  -9(10)/2018","Proposed Capacity Expansion of Refined Silver Production from 600 TPA to 800 TPA at Pantnagar, Udham Singh Nagar District, Uttarakhand","HINDUSTAN ZINC PANTNAGAR SILVER PLANT","EC Granted - Processed offline","EC",NA
"567",1,"SIA/UK/MIN/31095/2015","1_(754)/2015","Badeu Boulder Mine Project, Pithoragarh","VAIJAYANTY MAHRA","EC  has been Granted Manually","EC",NA
"568",2,"SIA/UK/MIN/75972/2018","","Banjarewala grant sand, bajri & boulders mine","RAVINDRA PARMAR","Delisted","EC",NA
"569",3,"SIA/UK/IND1/453357/2023","EC-03(03)/2023","Proposed Expansion in Manufacturing of M.S. Billets and Rolling Mills products by  M/s Radiant Bar (P) Limited","MUHAMMAD IBRAHEEM","EC Granted","EC",NA
"570",4,"SIA/UK/MIN/50448/2016","1","Prior Environmental Clearance for Proposed Extraction / Collection of Soapstone from Uneven Agricultural land (11.160 Hectare) at Village Bhardwari, Gol, Pokhri, Tehsil – Gangolihat, District – Pithoragarh, Uttarakhand.","KS MINERALS","Under examination of SEAC","EC",NA
"571",5,"SIA/UK/IND2/65905/2017","","Environmental Clearance for Proposed Installation of Polyurethane (PU) Insulation Unit in the existing complex by M/s Cello Industries at Plot No. – 1, Sector No. – 2, IIE, SIDCUL, Ranipur, Haridwar, Uttarakhand – 249 403.","CELLO INDUSTRIES","Delisted","EC",NA
"572",6,"SIA/UK/MIS/48243/2016","E.C- 8(61)/2016","Mahananda Spa & Resorts Pvt. Ltd.","MAHANANDA SPA AND RESORTS PVT LTD","Delisted","EC",NA
"573",7,"SIA/UK/MIS/61953/2017","","Group Housing ""Orchid Park"" situated At Khasra No: 24,26,29,25,27ka,28ka,28kha,30,31,32,33,34ka,34kha, 35ka,35kha,36,37,38 Village Mauza Chalang, Pargana Parwa Doon, Distt. Dehradun, Uttarakhand","PUSHPANJALI REALMS AND INFRATECH PVT. LTD.","Delisted","EC",NA
"574",4,"SIA/UK/MIN/73834/2018","11","Nagkanyal-Kandekanyal Soap Stone
Deposit area 8.498 hects","DEEP CHANDRA VERMA","Under examination of SEAC","EC",NA
"575",5,"SIA/UK/IND2/423605/2023","EC-09(40)/2023","Sabhawala Hot Mix Plant","ANSHUMAN CONSTRUCTION COMPANY PRIVATE LIMITED","EC Granted","EC",NA
"576",6,"SIA/UK/INFRA2/429291/2023","08(23)/2023","Environmental Clearance for proposed expansion of existing hospital facility by M/s Arihant Hospital (A unit of Arihant Advance Surgical & Fertility Centre).","ARIHANT ADVANCE SURGICAL & FERTILITY CENTRE","EC Granted","EC",NA
"577",7,"SIA/UK/IND/30710/2015","","Intacto (Pharmaceutical Formulation in Doon Valley)","INTACTO","Delisted","EC",NA
"578",2,"SIA/UK/IND3/426545/2023","EC-09(49)/2023","UNI MEDICO LABS","UNI MEDICOLABS","EC Granted","EC",NA
"579",3,"SIA/UK/MIN/408280/2022","EC-1(218)/2021","Amjhajoo Soapstone Deposit","MANJU BISHT","EC Granted","EC",NA
"580",4,"SIA/UK/MIN/32175/2015","E.C 1-(777)/2015","Extraction/Collection of Soapstone from Uneven Agricultural land (1.101 Hectare) at
Village – Kande Kanyal, Tehsil Kanda, District Bageshwar, Uttarakhand","KRISHNA SINGH PARIHAR","EC  has been Granted Manually","EC",NA
"581",5,"SIA/UK/INFRA2/405537/2022","","Proposed Environment Clearance for M/s Ashirwad Enterprises and Screening Plant situated at Khasra No. – 1175 Gha, 1175 tha, 878, 887 Mauza, Rampur Kalan, Vikasnagar, Dehradun- 248001.","MOHD AHASAN","Pending at PP due to eds","EC",NA
"582",6,"SIA/UK/MIN/89126/2018","E.C   -1(54)/2019","Totigad Soapstone mining project khasra nos.-358-360 and others","SMT KAMLA DEVI BAFILA","Under examination of SEAC manually process","EC",NA
"583",7,"SIA/UK/MIN/48949/2016","E.C- 1(796)/2015","Khatigaon & Rangdev Soapstone Mine","KHATIGAON AND RANGDEV SOAPSTONE AREA","EC  has been Granted Manually","EC",NA
