"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"497",1,"SIA/PB/MIN/60099/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/11","Sarota Sand & Gravel mining Project","DIC PATHANKOT","Delisted","EC",NA
"498",2,"SIA/PB/MIN/37851/2016","","Mining of Brick Earth in Village Garolian By M/S Kartar Bricks Traders","KARTAR BRICKS TRADERS","Delisted","EC",NA
"499",3,"SIA/PB/NCP/71387/2017","SEIAA/PB/NCP/2017/EC/18","VICTORIA RESIDENCY","VROMS BUILDCON PVT LTD","EC Granted","EC",NA
"500",4,"SIA/PB/NCP/11360/2016","SEIAA/PB/AD/TOR/2016/35","Development of Tourist Destination at Pathankot Dalhousie Road around Ranjit Sagar Lake, Punjab","SHIVALIK TOURISM DEVELOPMENT BOARD","EC Granted","EC",NA
"501",5,"SIA/PB/MIN/42633/2016","","Malhotra Brothers","MALHOTRA BROS","Delisted","EC",NA
"502",6,"SIA/PB/MIN/59445/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/27","Raipur Gujjran Sand mining Project","GM CUM MINING OFFICER DIC PUNJAB","EC Granted","EC",NA
"503",7,"SIA/PB/INFRA2/411576/2022","SEIAA/PB/MIS/2022/EC/40","Development of “AFFORDABLE GROUP HOUSING” by MEXMON DEVELOPERS PRIVATE LIMITED located at Village-Qadianwali, Tehsil & District-Jalandhar, State-Punjab.","MEXMON GLOBAL DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"504",8,"SIA/PB/NCP/41028/2016","SEIAA/PB/Bldg const/2016/6","BEVERLY GOLF AVENUE","MB INFRABUILD PVT LIMITED","EC Granted","EC",NA
"505",9,"SIA/PB/IND2/30118/2018","","expansion of BPCL LPG Bottling Plant","BPCL BATHINDA","Delisted","EC",NA
"506",10,"SIA/PB/IND3/419316/2023","SEIAA/PB/IND/2023/EC/01","New Chemical Manufacturing unit at village Dhamanheri, Siel Chemical Complex, Tehsil-Rajpura, District-Patiala , State-Punjab. by M/s Chemoro Industries Limited.","CHEMORO INDUSTRIES LIMITED","EC Granted","EC",NA
"507",1,"SIA/PB/MIN/421219/2023","SEIAA/PB/MIN/2023/EC/09","Proposed Sand Mining (boulder, gravel, sand) project as per approved DSR No. SEIAA/MS/2023/87 with production capacity of 13,338 TPA over an area of 1.80 Ha. on the Sutlej River Bed located at Village- Talwandi Kalan, Tehsil- Sidhwan Bet, District- Ludhiana, Punjab through XEN/DMO District Ludhiana, Govt. of Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA","EC Granted","EC",NA
"508",2,"SIA/PB/NCP/72614/2018","SEIAA/PB/NCP/EC/2018/02","SUSHMA VALENCIA","SUKSHA DEVELOPERS PVT LIMITED","EC Granted","EC",NA
"509",3,"SIA/PB/NCP/70656/2017","","AGI Sky Garden","A G I INFRA LIMITED","WithdrawEC","EC",NA
"510",4,"SIA/PB/NCP/59307/2016","SEIAA/PB/NCP/EC/2016/34","THE EARLWOOD","NK AND KK INFRADEVELOPERS PVT LIMITED","EC Granted","EC",NA
"511",5,"SIA/PB/IND3/421276/2023","SEIAA/PB/IND/2023/EC/02","New Chemical Manufacturing unit M/s Ativeer Polychem at Plot no.- 12,13,14,15,16,18,19,20,21,22,23, Industrial Focal Point (Mini Growth Centre), Tanda, District- Hoshiarpur, Punjab","ATIVEER POLYCHEM","EC Granted","EC",NA
"512",6,"SIA/PB/NCP/87995/2018","SEIAA/PB/NCP/EC/2019/02","SUSHMA EMPIRIA","SUKSHA DEVELOPERS PVT LIMITED","EC Granted","EC",NA
"513",7,"SIA/PB/IND/29834/2018","SEIAA/PB/IND/EIA/2019/04","M/s Chopra Alloys","CHOPRA ALLOYS","EC Granted","EC",NA
"514",9,"SIA/PB/MIN/42893/2016","","brick earth mining in the revenue estate of vill.nurpur,tehsil dera baba nanak distt.gurdaspur by the m/s priyanka gram udyog samiti,shahzada","PRYANKA GRAM UDYOG SAMITI","Delisted","EC",NA
"515",10,"SIA/PB/MIN/42342/2016","","BRICK EARTH MINING IN THE REVENUE ESTATE OF VILL. KHANPUR GANDIYA TEHSIL. RAJPURA DISTT. PATIALA BY M/S SHRI MAHALAXMI BRICKS","SHREE MAHALAXMI BRICKS BKO","Delisted","EC",NA
"516",1,"SIA/PB/NCP/73971/2018","SEIAA/PB/NCP/EC/2018","ROYAL AVENUE","V V BUILDERS","EC Granted","EC",NA
"517",2,"SIA/PB/NCP/58716/2016","SEIAA/PB/NCP/EC/2016/39","HOMI BHABHA CANCER HOSPITAL AND RESEARCH CENTRE VILLAGE- MULLANPUR, DISTRICT- MOHALI, PUNJAB","HOMI BHABHA CANCER HOSPITAL AND RESEARCH CENTRE","EC Granted","EC",NA
"518",3,"SIA/PB/MIN/37126/2015","","Narang Intt Udyog","NARANG INTT UDYOG","Delisted","EC",NA
"519",4,"SIA/PB/MIN/33599/2015","","DIC-Sand mining project at Village-Behkfattu, Firozpur","DIC PUNJAB","Delisted","EC",NA
"520",5,"SIA/PB/MIN/434433/2023","SEIAA/PB/MIN/2023/EC/26","Chugatewala 2 Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"521",6,"SIA/PB/MIN/37676/2015","","ANGREJ CHAND AND SONS VILLAGE JHUNIR TEHSIL SARDULGARH DISTT MANSA","ANGREJ CHAND AND SONS","Delisted","EC",NA
"522",7,"SIA/PB/THE/25813/2018","","Proposed 18 MW Biomass based Power Plant","SUKHBIR AGRO ENERGY LTD","WithdrawEC","EC",NA
"523",8,"SIA/PB/INFRA2/429109/2023","SEIAA/PB/MIS/2023/EC/15","LORDS SQUARE","RIPSS INFRASTRUCTURE PRIVATE LIMITED","EC Granted","EC",NA
"524",9,"SIA/PB/IND1/423450/2023","SEIAA/PB/IND/2023/EC/04","Expansion in the existing steel manufacturing unit by M/s Kisco Castings (India) LTD at Village-Nasrali, Guru Ki Nagri, Anaj Mandi Bhadla road, Tehsil-Mandi-Gobindgarh, District -Fatehgarh Sahib., State-Punjab","M/S KISCO CASTINGS (INDIA) LTD.","EC Granted","EC",NA
"525",10,"SIA/PB/MIN/42595/2016","","Mining of Brick Earth in Village Hiyatpur by  M/s Agampur Brick Company","AGAMPUR BRICK COMPANY","Delisted","EC",NA
"526",1,"SIA/PB/MIN/33986/2015","","KAUSAL BROTHERS","KAUSHAL BROTHERS","WithdrawEC","EC",NA
"527",2,"SIA/PB/IND1/445665/2023","SEIAA/PB/IND/2023/EC/14","Expansion in the existing Steel Manufacturing unit M/s S.S. Concast Private Limited (Unit-III) at Village- Panjetta, Tehsil- Koom Kalan, Machhiwara road, District- Ludhiana, Punjab","S.S. CON-CAST PRIVATE LIMITED","EC Granted","EC",NA
"528",3,"SIA/PB/INFRA2/436596/2023","SEIAA/PB/MIS/2023/EC/43","Group Housing project namely “Medallion” by M/s JMT Housing Pvt. Ltd.","M/S JMT HOUSING PVT. LTD.","EC Granted","EC",NA
"529",5,"SIA/PB/NCP/60121/2016","","Construction of Proposed Infosys Campus at Plot no. I-3, Sector -83A, Mohali, Punjab","MS INFOSYS LTD","WithdrawEC","EC",NA
"530",6,"SIA/PB/NCP/24636/2018","SEIAA/PB/NCP/EIA-VIO/2018/08","Rail Vihar Group Housing Project","Indian Railway Welfare Organization","EC Granted","EC",NA
"531",7,"SIA/PB/NCP/53111/2016","SEIAA/PB/NCP/BC/EC/2016/21","“Curo North Square” at Village Mullanpur Garibdass, Distt. SAS Nagar (Mohali), Punjab by M/s. Curo India Pvt. Ltd.","CURO INDIA PVT LTD","EC Granted","EC",NA
"532",8,"SIA/PB/MIN/37194/2015","","earth mining for brick killin in the revenue estate of vill. hakimpur tehsil bharso distt. patiala by gupta bricks industries.","GUPTA BRICKS INDUSTRIES","Delisted","EC",NA
"533",10,"SIA/PB/NCP/42935/2016","SEIAA/PB/BLDG CONST/EC/2016/9","SUSHMA ELITE CROSS","SUSHMA BUILDTECH LTD","EC Granted","EC",NA
"534",1,"SIA/PB/MIN/419740/2023","","Proposed Sand Mining (boulder, gravel, sand) as per DSR No. SEIAA/MS/2023/87 with production capacity of 9810 TPA over an area of 2.30 ha on the agricultural bed/patta land located at Village- Koomkalan, Tehsil Ludhiana East, District Ludhiana, Punjab through XEN District Ludhiana Govt. of Punjab.","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER LUDHIANA","WithdrawEC","EC",NA
"535",2,"SIA/PB/MIN/33610/2015","","DIC- Sand minig project at village- Gatti harike, firozpur","DIC PUNJAB","Delisted","EC",NA
"536",3,"SIA/PB/MIN/49063/2016","","M/s. Gill Bricks Company Village Suddan Tehsil Zira Distt. Ferozepur   (Punjab)","GILL BRICKS COMPANY","Delisted","EC",NA
"537",4,"SIA/PB/MIN/35640/2015","","Mining of Brick Earth in Village By M/S LALA BRICK TRADERS","LALA BRICK TRADERS","Delisted","EC",NA
"538",1,"SIA/PB/INFRA2/443614/2023","SEIAA/PB/MIS/2023/EC/75","Affordable Group Housing Project ""DREAM HEIGHTS"" by M/s Dreamland Developers","DREAM LAND DEVELOPERS","ADS by SEAC","EC",NA
"539",2,"SIA/PB/INFRA2/451075/2023","SEIAA/PB/MIS/2023/EC/72","Proposed Commercial project namely “Victoria Street” by M/s B.K Land Developers","B K LAND DEVELOPERS","Under examination of SEAC","EC",NA
"540",3,"SIA/PB/NCP/71296/2017","SEIAA/PB/NCP/2017/EC/20","UBBER MEWS GATE","UBBER REALITY","EC Granted","EC",NA
"541",4,"SIA/PB/MIN/50129/2016","","Arun BKO","ARUN BKO","Delisted","EC",NA
"542",5,"SIA/PB/NCP/11257/2015","SEIAA/PB/NCP/Uni/EIA/2016/20","Chandigarh University","CHANDIGARH EDUCATIONAL TRUST","EC Granted","EC",NA
"543",6,"SIA/PB/NCP/71603/2017","SEIAA/PB/NCP/2017/EC/28","INSIGNIA","VIRTUE LAND DEVELOPERS PVT LTD","Delisted","EC",NA
"544",7,"SIA/PB/NCP/71289/2017","SEIAA/PB/NCP/2017/EC/22","CITI AVENUE","CITI DEVELOPERS","EC Granted","EC",NA
"545",8,"SIA/PB/IND1/451889/2023","SEIAA/PB/IND/2023/EC/17","Expansion in the existing Steel manufacturing unit ""M/s Neelkanth Multimetals"" at Village- Majri Mishri , backside Focal point, Mandi Gobindgarh, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab","NEELKANTH MULTIMETALS","Awaiting EC","EC",NA
"546",9,"SIA/PB/INFRA2/438919/2023","SEIAA/PB/MIS/2023/EC/51","Expansion of Group Housing Project “Homeland Regalia” by M/s S.A. GLOBAL PVT. LTD.","M/S S.A. GLOBAL PVT. LTD.","EC Granted","EC",NA
"547",10,"SIA/PB/IND1/425225/2023","SEIAA/PB/IND/2023/EC/06","Expansion in the existing Steel Manufacturing unit M/s Natural castings at village- Mullanpur Kalan, Mandi Gobindgarh, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab","M/S NATURAL CASTINGS","EC Granted","EC",NA
"548",4,"SIA/PB/MIS/129886/2019","","Commercial complex located at PR-7 road, Village Ramgarh Bhuda, Distt. SAS Nagar, Punjab by M/s. Robus Landcorp Private Limited.","M/S ROBUS LANDCORP PVT. LTD.","Delisted","EC",NA
"549",1,"SIA/PB/NCP/53252/2016","SEIAA/PB/NCP/BC/EC/2016/22","DELTA TOWER","SEKHON CONSTRUCTION AND DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"550",2,"SIA/PB/INFRA2/432456/2023","SEIAA/PB/MIS/2023/EC/25","Residential Township project namely “Janta Township” by M/s Janta Land Promoters Pvt. Ltd.","JANTA LAND PROMOTERS PVT. LTD.","Agenda Uploaded by SEAC","EC",NA
"551",3,"SIA/PB/MIN/36829/2015","","GURU MANIO BRICKS COMPANY MINING SITE AT VPO LAKHO KE BEHRAM FEROZEPUR","GURU MANIO BRICKS COMPANY","Delisted","EC",NA
"552",4,"SIA/PB/MIN/48314/2016","","SUKHMANI BRICK COMPANY","SUKHMANI BRICK COMPANY","Delisted","EC",NA
"553",5,"SIA/PB/NCP/71368/2017","SEIAA/PB/NCP/2017/EC/16","SUSHMA CAPITAL","TOWNCITY REALTORS (P) LTD","EC Granted","EC",NA
"554",1,"SIA/PB/MIN/49321/2016","","M/s Ganesh Bricks Company","GANESH BRICKS COMPANY","Delisted","EC",NA
"555",2,"SIA/PB/IND2/415253/2023","SEIAA/PB/IND/2023/EC/05","Sanathan Polycot Pvt. Ltd. Proposed greenfield Project for Manufacturing of Manmade Fiber","SANATHAN POLYCOT PRIVATE LIMITED","EC Granted","EC",NA
"556",10,"SIA/PB/INFRA2/432710/2023","SEIAA/PB/MIS/2023/EC/52","Residential project namely ""Bollywood Green City"" by  M/s Lark Projects Pvt. Ltd.","LARK PROJECTS PRIVATE LIMITED","Awaiting EC","EC",NA
"557",1,"SIA/PB/MIN/42851/2016","","Maluka Bricks Industry Village Maluka Sub Tehsil Bhagta Bhaika District Bathinda","MALUKA BRICKS INDUSTRY","Delisted","EC",NA
"558",2,"SIA/PB/MIN/422758/2023","SEIAA/PB/MIN/2023/EC/10","Sandhwal Gravel Mine, (Agriculture Site: SR 02)","EXECUTIVE ENGINEER, HOSHIARPUR DRAINAGE DIVISION, HOSHIARPUR","EC Granted","EC",NA
"559",3,"SIA/PB/INFRA2/436763/2023","SEIAA/PB/MIS/2023/EC/27","Area Development Project namely “Urban Estate Gurdaspur"" at Village Nabipur & Revenue Estate of Gurdaspur, Punjab","AMRITSAR DEVELOPMENT AUTHORITY","Delisted","EC",NA
"560",10,"SIA/PB/MIN/40437/2016","","M/S Dhajni Ram BKO","DHAJNI RAM BKO","Delisted","EC",NA
"561",10,"SIA/PB/INFRA2/443298/2023","SEIAA/PB/MIS/2023/EC/45","AMOHA LEAF","AGGARWAL BUILDERS & PROMOTERS","EC Granted","EC",NA
"562",1,"SIA/PB/MIN/423181/2023","SEIAA/PB/MIN/2023/EC/41","Proposed Sand Mining (boulder, gravel, sand) project (site no PO_SN_BL_ST_4A_4B)as per approved DSR No. SEIAA/MS/2023/212 with production capacity of 51629 TPA over an area of 3.87 ha on the Sutlej riverbed located at Village- ADB Rail, Tehsil- Balachaur District- SBS Nagar, State Punjab through Executive Engineer/SBS Nagar, Drainage cum Mines and Geology WRD Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","EC Granted","EC",NA
"563",2,"SIA/PB/MIN/442790/2023","SEIAA/PB/MIN/2023/EC/57","Proposed Sand Mining (boulder, gravel, sand) project (site no PO_SN_AR_ST_81A_81C_81D_81F in DSR) as per approved DSR No. SEIAA/MS/2023/212 with production capacity of 22802 TPA over an area of 2.18 ha on the Sutlej riverbed located at Village- Burj Tehal Dass, Tehsil- Nawashehar, District - SBS Nagar, State Punjab through Executive Engineer/SBS Nagar, Drainage cum Mines and Geology WRD Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","Pending at PP due to eds","EC",NA
"564",3,"SIA/PB/MIN/60643/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/18","Akkuwal sand mining project","DIC LUDHIANA","EC Granted","EC",NA
"565",4,"SIA/PB/MIN/49248/2016","","M/s Wadhawa Bricks Industries","MS WADHWA BRICKS INDUS","Delisted","EC",NA
"566",5,"SIA/PB/NCP/32360/2015","SEIAA/PB/BLDG CONST/EC/2016/8","SUSHMA CRESENT","SUSHMA BUILDTECH LTD","EC Granted","EC",NA
"567",6,"SIA/PB/MIN/41088/2016","","Excavation of Brick Earth/Ordinary Earth for Brick Kiln of M/s Vinod Kumar B.K.O.","VINOD KUMAR B K O","Delisted","EC",NA
"568",7,"SIA/PB/IND1/423731/2023","SEIAA/PB/IND/2023/EC/03","M/s Belco Special Steels Pvt. Ltd.","BELCO SPECIAL STEELS PVT. LTD.","EC Granted","EC",NA
"569",8,"SIA/PB/MIN/60627/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/15","baliewal sand mining project","DIC LUDHIANA","EC Granted","EC",NA
"570",9,"SIA/PB/MIN/37739/2016","","SAI TRADERS","SAI TRADERS","Delisted","EC",NA
"571",10,"SIA/PB/MIN/70794/2017","","Burj Hasan sand mining project","GM CUM MINING OFFICER DIC PUNJAB","TransferToDEIAA","EC",NA
"572",1,"SIA/PB/MIN/48035/2016","","ravi","RAVI BRICKS COMPANY","Delisted","EC",NA
"573",2,"SIA/PB/INFRA2/417590/2023","SEIAA/PB/MIS/2023/EC/06","“Connaught Estate”  by M/s Pamposh Town Planners Private Limited","PAMPOSH TOWN PLANNERS PRIVATE LIMITED","EC Granted","EC",NA
"574",3,"SIA/PB/MIN/35874/2015","","DIC Sand mining project at village Hamadwala Hithar","DIC PUNJAB","Delisted","EC",NA
"575",4,"SIA/PB/MIN/35470/2015","","Brick earth mining","SHIV SHANKER BRICKS MANUFACTURES","Delisted","EC",NA
"576",5,"SIA/PB/MIN/430534/2023","SEIAA/PB/MIN/2023/EC/33","Burj Hassan (Sidhara) Sand Mining Project by Executive Engineer/Jalandhar, Drainage-Cum-Mining & Geology Division Water Resources Department, Jalandhar, Punjab","EXECUTIVE ENGINEER -CUM- DISTRICT MINING OFFICER JALANDHAR","EC Granted","EC",NA
"577",6,"SIA/PB/MIS/17690/2016","","Shivalik","SHIVALIK TOURISM DEVELOPMENT BOARD","WithdrawEC","EC",NA
"578",7,"SIA/PB/MIN/40988/2016","","M/S A.K. BRICKS CO. BKO VILLAGE KHIALA KHURD TEHSIL AND DISTT. MANSA","A K BRICKS CO BKO","Delisted","EC",NA
"579",8,"SIA/PB/INFRA2/438091/2023","SEIAA/PB/MIS/2023/EC/30","Residential Group Housing Project namely “Pavitra Luxury Residences” by M/s Pavitra Homes","PAVITRA HOMES","EC Granted","EC",NA
"580",9,"SIA/PB/INFRA2/442407/2023","SEIAA/PB/MIS/2023/EC/44","Group Housing project namely “Crescent City Apartments” by M/s Vadhera Apartments Pvt. Ltd.","VADHERA APARTMENTS PRIVATE LIMITED","EC Granted","EC",NA
"581",10,"SIA/PB/MIN/34069/2015","","garg","OM BKO","Delisted","EC",NA
"582",1,"SIA/PB/NCP/60551/2016","SEIAA/PB/NCP/EC/2016/38","GREEN LOTUS SAKSHAM","BARNALA DEVELOPERS","WithdrawEC","EC",NA
"583",2,"SIA/PB/NCP/59330/2016","SEIAA/PB/NCP/EC/Exp/2016/4","SBP HOUSING PARK","SINGLA BUILDERS AND PROMOTERS  LIMITED","EC Granted","EC",NA
"584",3,"SIA/PB/NCP/73833/2018","","JAMUNA APPARTMENT","JAMUNA DEVELOPERS","Delisted","EC",NA
"585",4,"SIA/PB/NCP/5243/2015","SEIAA/PB/NCP/Exp/EC/2017/1","EXPANSION OF GROUP HOUSING PROJECT “ATS GOLF MEADOWS LIFESTYLE” by M/s. ATS ESTATES (P) LTD.","ATS ESTATES P LTD","EC Granted","EC",NA
"586",7,"IA/UP/IND2/238048/2021","No Increase Pollution Load","No increase in Pollution Load","CHADHA SUGARS AND INDUSTRIES PRIVATE LIMITED","","NIPL",NA
"587",8,"SIA/PB/IND2/176029/2020","No Increase Pollution Load","Expansion of Chemicals and APIs production unit at Village Fatehgarh Channa Mansa Road District Barnala Punjab By IOL Chemicals and Pharmaceuticals Limited","IOL CHEMICALS AND PHARMACEUTICALS LIMITED","","NIPL",NA
"588",9,"SIA/UP/IND/263686/2022","No Increase Pollution Load","Steel Manufacturing unit namely Fortune Metals Ltd.","FORTUNE METALS LTD.","","NIPL",NA
"589",10,"SIA/UP/IND/246680/2021","No Increase Pollution Load","Steel Manufacturing unit namely Fortune Metals Ltd.","FORTUNE METALS LTD.","","NIPL",NA
"590",3,"SIA/PB/MIS/136539/2020","SEIAA/PB/MIS/EC/2020/03","Primegate tower","PRIMEGATE DEVELOPERS (INDIA)","EC Granted","EC",NA
"591",5,"SIA/PB/MIS/211039/2021","SEIAA/PB/MIS/EC/11","Residential colony namely “Gulnaar Meadows” at Hadbast No. 47, Village Baltana, Tehsil Derabassi, District SAS Nagar, Punjab by M/s SAV Infosystems LLP","SAV INFOSYSTEMS LLP","EC Granted","EC",NA
"592",6,"SIA/PB/MIS/48842/2019","SEIAA/PB/MIS/EC/2019/27","Chitkara University","CHITKARA EDUCATIONAL TRUST","EC Granted","EC",NA
"593",7,"SIA/PB/MIS/255945/2022","SEIAA/PB/MIS/2022/EC/06","AFFINITY BELGRAVIA","AFFINITY BUILDTECH","EC Granted","EC",NA
"594",6,"SIA/PB/IND/74668/2021","SEIAA/PB/IND/2022/EC/12","Expansion in the existing Steel Manufacturing Unit Surya Steel Industries at Village Ambey Majra Mandi Gobindgarh Tehsil Amloh District Fatehgarh Sahib","M/S SURYA STEEL INDUSTRIES","EC Granted","EC",NA
"595",8,"SIA/PB/MIS/267424/2022","SEIAA/PB/MIS/2022/EC(EXP)/09","TDI CITY","TDI TOWNSHIP DEVELOPED BY TDI INFRATECH LTD","Delisted","EC",NA
"596",9,"SIA/PB/MIS/128629/2019","SEIAA/PB/MIS/EC/2019/28","Commercial Project namely “Orbit Signature Walk” at VIP Road, Zirakpur, SAS Nagar (Punjab) by M/s Orbit Apartment Construction Pvt. Ltd.","M/S ORBIT APARTMENT CONSTRUCTION PVT. LTD.","EC Granted","EC",NA
"597",8,"SIA/PB/IND3/247699/2021","SEIAA/PB/IND/2022/EC/15","M/s Sun Pharmaceutical Industries Limited at Village Toansa, P.O-Railmajra, Tehsil Balachaur, Distt. SBS Nagar (Nawanshahr), Punjab","M/S. SUN PHARMACEUTICAL INDUSTRIES LIMITED","Agenda Uploaded by SEAC","EC",NA
"598",9,"SIA/PB/IND/61014/2021","SEIAA/PB/IND/2022/EC/05","M/s Madhav KRG HRC Pvt. Ltd. (MKHPL) proposed Steel Manufacturing Unit at Village Akalgarh & Bhagwanpura, Amloh-Bhadson Road, Near Toll Plaza, Tehsil Nabha & Amloh, Distt. Patiala & Fatehgarh Sahib, Punjab.","MADHAV KRG HRC PVT. LTD.","EC Granted","EC",NA
"599",10,"SIA/PB/MIS/223101/2021","SEIAA/PB/MIS/2021/EC(EXPANSION)/05","Expansion of Commercial Project namely “Mohali Citi Centre” located at Block-F, Aerocity, Mohali, SAS Nagar (Punjab)","M/S KLG JEWELLERS","EC Granted","EC",NA
"600",2,"SIA/PB/MIN/151329/2020","","Maulana Gravel Mine” Block No. – 1, Hadbast No. –110, having total area of 1.30 hectare (Non- Forest), proposed production 32612.26MT Khasra No.–21//6/2, 15, 16/1, 22//10/2, 11, 20/1.  in Village – Ma","RAKESH GRAVEL MINE","Delisted","EC",NA
"601",5,"SIA/PB/IND/22234/2018","SEIAA/PB/IND/2019/EIA/10","Increasing the production capacity from 78 TPD to 250 TPD for Steel Manufacturing Unit namely Taksus Steels Pvt. Ltd.","TAKSUS STEELS PVT. LTD.","EC Granted","EC",NA
"602",8,"SIA/PB/MIS/244741/2021","SEIAA/PB/MIS/2021/EC(Exp)/07","PRESTIGE TOWER","VERA DEVELOPERS PVT LTD","Delisted","EC",NA
"603",9,"SIA/PB/IND3/74889/2021","SEIAA/PB/IND/2022/EC/13","New Formaldehyde Resin and Glue manufacturing unit namely Ms PHEONYX POLYCHEM","M/S PHEONYX POLYCHEM","EC Granted","EC",NA
"604",10,"SIA/PB/IND2/165111/2020","SEIAA/PB/IND/EC/2020/22","BIOVIVID LABS PHARMACEUTICALS PVT LIMITED","BIOVIVID LABS PHARMACEUTICALS PVT LIMITED","EC Granted","EC",NA
"605",1,"SIA/PB/IND2/41942/2018","","Proposed 60 KLPD Grain Based Distillery along with 2.0 MW Co-generation Power Plant at Village Chak Alia, Tehsil and District Gurdaspur (Punjab) by VRV Hospitality Private Limited","VRV HOSPITALITY PRIVATE LIMITED","Delisted","EC",NA
"606",2,"SIA/PB/MIS/45626/2018","SEIAA/PB/MIS/2022/EC/15","PALM GARDEN","MALHOTRA LAND DEVELOPERS AND COLONIZERS PVT LTD","EC Granted","EC",NA
"607",4,"SIA/PB/MIS/141329/2020","SEIAA/PB/MIS/EC/2020/13","IT/ITES Project namely “Infosys Campus” at Plot no. I-3, Sector-83 Alpha, IT City, S.A.S. Nagar (Mohali), Punjab on 50 acres (or 2,02,343 sq.m) by M/s Infosys Limited.","M/S INFOSYS LIMITED","EC Granted","EC",NA
"608",7,"SIA/PB/IND2/176295/2020","SEIAA/PB/IND/EC/2021/04","Proposed Pharmaceuticals Manufacturing Unit at Village Raikot Tehsil-Raikot, District-Ludhiana, and State Punjab – 141109, by Viva API Labs Private Limited.","VIVA API LABS PRIVATE LIMITED","EC Granted","EC",NA
"609",8,"SIA/PB/IND/60420/2018","SEIAA/PB/IND/EC/2021/02","Expansion in the existing steel manufacturing unit namely""M/s Nidhi Steel Industries""at village Alour, Bhadla road, Khanna, District- Ludhiana,Punjab","NIDHI STEEL INDUSTRIES","EC Granted","EC",NA
"610",8,"SIA/PB/MIS/235981/2021","SEIAA/PB/MIS/2021/EC/19","AMAYRA EMPORIO","OMNI PACIFIC COLONIZERS (P) LTD","EC Granted","EC",NA
"611",9,"SIA/PB/MIS/181321/2020","","Group Housing Project ""Medallion"" by M/s JMT Housing Pvt. Ltd.","M/S JMT HOUSING PVT. LTD.","WithdrawEC","EC",NA
"612",10,"SIA/PB/MIN/154139/2020","SEIAA/PB/MIN/EC/2020/15","Sand Mining Project","M/S MAHADEV ENCLAVE PRIVATE LIMITED","EC Granted","EC",NA
"613",2,"SIA/PB/MIN/42273/2016","","Mining of Brick Earth in Village Bhagwantpur By M/s Milkhi Ram BKO","MILHKI RAM BKO","Delisted","EC",NA
"614",3,"SIA/PB/NCP/73852/2018","SEIAA/PB/NCP/EC/2018/12","Expansion of Residential Project namely “Bollywood Floors” located at Village Landran, Sector 113, District S.A.S. Nagar (Mohali), Punjab by M/s. Lark Projects Pvt. Ltd.","LARK PROJECTS PRIVATE LIMITED","Delisted","EC",NA
"615",5,"SIA/PB/IND/22215/2018","SEIAA/PB/IND/EC/2020/18","Steel Manufacturing Unit for increasing the production capacity to 330 TPD by M/s Punjab Steels","PUNJAB STEELS","EC Granted","EC",NA
"616",7,"SIA/PB/MIN/148523/2020","SEIAA/PB/MIN/EC/2020/22","Name of Project	Bajrawar Sand Mine Block No. –4, Hadbast No.–305,  [Sand (Minor Mineral)]","M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE)","EC Granted","EC",NA
"617",8,"SIA/PB/MIN/147834/2020","","Mamuwal Sand Mine, Ravi River, Block No. –4, Hadbast No.–14, (River Bed Material)","M/S PRIME VISION INDUSTRIES PRIVATE LIMITED (MINE)","Delisted","EC",NA
"618",3,"SIA/PB/NCP/30232/2018","SEIAA/PB/MIS/2022/EC(EXP)/14","Expansion of Residential Mega Township by M/s. Greater Punjab Officers Corporative House Building Society and M/s. Altus Space Builders Pvt. Ltd. (In Joint Venture) located at Village Salamatpur, Dhode Majra, Rasulpur, Saini Majra and Ghandauli in Mullanpur Planning Area, District SAS Nagar (Mohali), Punjab","M/S ALTUS SPACE BUILDERS PVT. LTD.","EC Granted","EC",NA
"619",4,"SIA/PB/IND2/224627/2021","SEIAA/PB/IND/2021/EC/16","Expansion in Pharmaceuticals Manufacturing Unit, Adjacent to Industrial Focal Point, Tehsil- Raikot, District-Ludhiana, Punjab by Viva API Labs Private Limited.","VIVA API LABS PRIVATE LIMITED","EC Granted","EC",NA
"620",8,"SIA/PB/INFRA2/450636/2023","SEIAA/PB/MIS/2023/EC/67","Group Housing Project Namely ""Opera Garden"" by M/s Chandigarh Colonisers Pvt. Ltd.","CHANDIGARH COLONISERS PRIVATE LIMITED","Pending at PP due to eds","EC",NA
